country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
BG,2044,max-electron,constant-demand,2020.3821552231298,9824.514104901928,2020.3821552231298,7804.131949678798,16745.549459863552,3181.654397374075,0.6080000000000001
BG,2045,max-electron,constant-demand,1858.84969362794,9824.514104901928,1858.84969362794,7965.664411273988,17092.15428951755,3247.509315008335,0.64
BG,2046,max-electron,constant-demand,1697.3172320327512,9824.514104901928,1697.3172320327512,8127.196872869176,17438.75911917155,3313.3642326425947,0.672
BG,2047,max-electron,constant-demand,1535.7847704375608,9824.514104901928,1535.7847704375608,8288.729334464366,17785.36394882555,3379.2191502768546,0.7040000000000001
BG,2048,max-electron,constant-demand,1374.2523088423716,9824.514104901928,1374.2523088423716,8450.261796059556,18131.96877847955,3445.0740679111145,0.7360000000000001
BG,2049,max-electron,constant-demand,1212.719847247182,9824.514104901928,1212.719847247182,8611.794257654745,18478.57360813355,3510.9289855453744,0.7680000000000001
BG,2050,max-electron,constant-demand,1051.1873856519926,9824.514104901928,1051.1873856519926,8773.326719249935,18825.17843778755,3576.7839031796343,0.8
CY,2025,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,2026,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.032
CY,2027,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.064
CY,2028,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.09600000000000002
CY,2029,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.128
CY,2030,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.16
CY,2031,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.19200000000000003
CY,2032,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003
CY,2033,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.256
CY,2034,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
CY,2035,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.32
CY,2036,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.35200000000000004
CY,2037,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.38400000000000006
CY,2038,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004
CY,2039,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.44800000000000006
CY,2040,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.48
CY,2041,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.512
CY,2042,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.544
CY,2043,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001
CY,2044,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.6080000000000001
CY,2045,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.64
CY,2046,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.672
CY,2047,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001
CY,2048,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7360000000000001
CY,2049,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7680000000000001
CY,2050,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.8
CZ,2025,max-electron,constant-demand,5112.8401366971475,5112.8401366971475,5112.8401366971475,0.0,0.0,0.0,0.0
CZ,2026,max-electron,constant-demand,4766.067825220512,5112.8401366971475,4766.067825220512,346.7723114766359,744.079281409666,141.37506346783655,0.032
CZ,2027,max-electron,constant-demand,4419.295513743876,5112.8401366971475,4419.295513743876,693.5446229532718,1488.158562819332,282.7501269356731,0.064
CZ,2028,max-electron,constant-demand,4072.523202267239,5112.8401366971475,4072.523202267239,1040.3169344299085,2232.2378442289996,424.1251904035099,0.09600000000000002
CZ,2029,max-electron,constant-demand,3725.7508907906044,5112.8401366971475,3725.7508907906044,1387.089245906543,2976.3171256386627,565.5002538713459,0.128
CZ,2030,max-electron,constant-demand,3378.978579313969,5112.8401366971475,3378.978579313969,1733.8615573831785,3720.396407048328,706.8753173391823,0.16
CZ,2031,max-electron,constant-demand,3179.8504299016176,5112.8401366971475,3179.8504299016176,1932.9897067955299,4147.6713809130215,788.0575623734741,0.19200000000000003
CZ,2032,max-electron,constant-demand,2980.7222804892676,5112.8401366971475,2980.7222804892676,2132.11785620788,4574.946354777712,869.2398074077653,0.22400000000000003
CZ,2033,max-electron,constant-demand,2781.5941310769176,5112.8401366971475,2781.5941310769176,2331.24600562023,5002.221328642403,950.4220524420566,0.256
CZ,2034,max-electron,constant-demand,2582.465981664567,5112.8401366971475,2582.465981664567,2530.3741550325803,5429.496302507095,1031.604297476348,0.28800000000000003
CZ,2035,max-electron,constant-demand,2383.3378322522162,5112.8401366971475,2383.3378322522162,2729.5023044449313,5856.771276371787,1112.7865425106395,0.32
CZ,2036,max-electron,constant-demand,2184.2096828398658,5112.8401366971475,2184.2096828398658,2928.6304538572817,6284.046250236479,1193.968787544931,0.35200000000000004
CZ,2037,max-electron,constant-demand,1985.081533427515,5112.8401366971475,1985.081533427515,3127.7586032696327,6711.3212241011715,1275.1510325792226,0.38400000000000006
CZ,2038,max-electron,constant-demand,1785.953384015165,5112.8401366971475,1785.953384015165,3326.886752681982,7138.596197965861,1356.3332776135137,0.41600000000000004
CZ,2039,max-electron,constant-demand,1586.8252346028146,5112.8401366971475,1586.8252346028146,3526.0149020943327,7565.871171830553,1437.515522647805,0.44800000000000006
CZ,2040,max-electron,constant-demand,1387.6970851904641,5112.8401366971475,1387.6970851904641,3725.143051506683,7993.146145695245,1518.6977676820966,0.48
CZ,2041,max-electron,constant-demand,1303.632912224261,5112.8401366971475,1303.632912224261,3809.2072244728865,8173.525049497099,1552.9697594044487,0.512
CZ,2042,max-electron,constant-demand,1219.568739258058,5112.8401366971475,1219.568739258058,3893.2713974390895,8353.903953298952,1587.2417511268009,0.544
CZ,2043,max-electron,constant-demand,1135.5045662918553,5112.8401366971475,1135.5045662918553,3977.335570405292,8534.282857100803,1621.5137428491525,0.5760000000000001
CZ,2044,max-electron,constant-demand,1051.4403933256524,5112.8401366971475,1051.4403933256524,4061.399743371495,8714.661760902654,1655.7857345715042,0.6080000000000001
CZ,2045,max-electron,constant-demand,967.3762203594497,5112.8401366971475,967.3762203594497,4145.463916337698,8895.040664704507,1690.0577262938564,0.64
CZ,2046,max-electron,constant-demand,883.3120473932468,5112.8401366971475,883.3120473932468,4229.528089303901,9075.41956850636,1724.3297180162085,0.672
CZ,2047,max-electron,constant-demand,799.2478744270437,5112.8401366971475,799.2478744270437,4313.592262270104,9255.798472308214,1758.6017097385607,0.7040000000000001
CZ,2048,max-electron,constant-demand,715.183701460841,5112.8401366971475,715.183701460841,4397.656435236307,9436.177376110065,1792.8737014609123,0.7360000000000001
CZ,2049,max-electron,constant-demand,631.1195284946381,5112.8401366971475,631.1195284946381,4481.7206082025095,9616.556279911918,1827.1456931832645,0.7680000000000001
CZ,2050,max-electron,constant-demand,547.0553555284351,5112.8401366971475,547.0553555284351,4565.7847811687125,9796.935183713771,1861.4176849056166,0.8
DE,2025,max-electron,constant-demand,313511.2838206451,313511.2838206451,313511.2838206451,0.0,0.0,0.0,0.0
DE,2026,max-electron,constant-demand,292247.75324706396,313511.2838206451,292247.75324706396,21263.53057358117,45625.766607633974,8668.895655450455,0.032
DE,2027,max-electron,constant-demand,270984.2226734827,313511.2838206451,270984.2226734827,42527.0611471624,91251.53321526806,17337.79131090093,0.064
DE,2028,max-electron,constant-demand,249720.6920999016,313511.2838206451,249720.6920999016,63790.59172074354,136877.299822902,26006.68696635138,0.09600000000000002
DE,2029,max-electron,constant-demand,228457.16152632041,313511.2838206451,228457.16152632041,85054.12229432471,182503.06643053595,34675.582621801834,0.128
DE,2030,max-electron,constant-demand,207193.63095273927,313511.2838206451,207193.63095273927,106317.65286790585,228128.83303816986,43344.478277252274,0.16
DE,2031,max-electron,constant-demand,194983.40726140677,313511.2838206451,194983.40726140677,118527.87655923836,254328.65975273759,48322.44535302014,0.19200000000000003
DE,2032,max-electron,constant-demand,182773.18357007427,313511.2838206451,182773.18357007427,130738.10025057086,280528.48646730534,53300.41242878801,0.22400000000000003
DE,2033,max-electron,constant-demand,170562.95987874176,313511.2838206451,170562.95987874176,142948.32394190336,306728.31318187306,58278.37950455588,0.256
DE,2034,max-electron,constant-demand,158352.73618740926,313511.2838206451,158352.73618740926,155158.54763323587,332928.1398964408,63256.34658032375,0.28800000000000003
DE,2035,max-electron,constant-demand,146142.51249607673,313511.2838206451,146142.51249607673,167368.7713245684,359127.96661100857,68234.31365609163,0.32
DE,2036,max-electron,constant-demand,133932.28880474422,313511.2838206451,133932.28880474422,179578.9950159009,385327.79332557635,73212.2807318595,0.35200000000000004
DE,2037,max-electron,constant-demand,121722.06511341174,313511.2838206451,121722.06511341174,191789.21870723338,411527.620040144,78190.24780762737,0.38400000000000006
DE,2038,max-electron,constant-demand,109511.84142207923,313511.2838206451,109511.84142207923,203999.44239856588,437727.44675471174,83168.21488339524,0.41600000000000004
DE,2039,max-electron,constant-demand,97301.61773074673,313511.2838206451,97301.61773074673,216209.66608989838,463927.27346927946,88146.18195916309,0.44800000000000006
DE,2040,max-electron,constant-demand,85091.39403941423,313511.2838206451,85091.39403941423,228419.8897812309,490127.1001838472,93124.14903493096,0.48
DE,2041,max-electron,constant-demand,79936.7116935312,313511.2838206451,79936.7116935312,233574.57212711393,501187.64974008873,95225.65345061685,0.512
DE,2042,max-electron,constant-demand,74782.02934764813,313511.2838206451,74782.02934764813,238729.25447299698,512248.1992963302,97327.15786630275,0.544
DE,2043,max-electron,constant-demand,69627.34700176508,313511.2838206451,69627.34700176508,243883.93681888003,523308.74885257176,99428.66228198864,0.5760000000000001
DE,2044,max-electron,constant-demand,64472.66465588205,313511.2838206451,64472.66465588205,249038.61916476308,534369.2984088133,101530.16669767453,0.6080000000000001
DE,2045,max-electron,constant-demand,59317.98230999902,313511.2838206451,59317.98230999902,254193.30151064612,545429.8479650548,103631.67111336041,0.64
DE,2046,max-electron,constant-demand,54163.29996411597,313511.2838206451,54163.29996411597,259347.98385652917,556490.3975212963,105733.17552904629,0.672
DE,2047,max-electron,constant-demand,49008.617618232915,313511.2838206451,49008.617618232915,264502.6662024122,567550.9470775378,107834.67994473218,0.7040000000000001
DE,2048,max-electron,constant-demand,43853.93527234989,313511.2838206451,43853.93527234989,269657.3485482952,578611.4966337791,109936.18436041803,0.7360000000000001
DE,2049,max-electron,constant-demand,38699.252926466834,313511.2838206451,38699.252926466834,274812.0308941783,589672.0461900209,112037.68877610397,0.7680000000000001
DE,2050,max-electron,constant-demand,33544.57058058379,313511.2838206451,33544.57058058379,279966.7132400613,600732.5957462622,114139.19319178982,0.8
DK,2025,max-electron,constant-demand,54938.150519914205,54938.150519914205,54938.150519914205,0.0,0.0,0.0,0.0
DK,2026,max-electron,constant-demand,51212.03569240294,54938.150519914205,51212.03569240294,3726.1148275112646,7995.231313303066,1519.0939495275825,0.032
DK,2027,max-electron,constant-demand,47485.92086489167,54938.150519914205,47485.92086489167,7452.2296550225365,15990.462626606146,3038.1878990551677,0.064
DK,2028,max-electron,constant-demand,43759.80603738039,54938.150519914205,43759.80603738039,11178.344482533816,23985.693939909244,4557.2818485827565,0.09600000000000002
DK,2029,max-electron,constant-demand,40033.691209869125,54938.150519914205,40033.691209869125,14904.45931004508,31980.92525321231,6076.375798110339,0.128
DK,2030,max-electron,constant-demand,36307.57638235786,54938.150519914205,36307.57638235786,18630.574137556345,39976.156566515376,7595.4697476379215,0.16
DK,2031,max-electron,constant-demand,34167.91780655997,54938.150519914205,34167.91780655997,20770.232713354235,44567.283259307835,8467.783819268489,0.19200000000000003
DK,2032,max-electron,constant-demand,32028.259230762087,54938.150519914205,32028.259230762087,22909.891289152118,49158.40995210027,9340.097890899051,0.22400000000000003
DK,2033,max-electron,constant-demand,29888.600654964208,54938.150519914205,29888.600654964208,25049.549864949997,53749.53664489271,10212.411962529615,0.256
DK,2034,max-electron,constant-demand,27748.942079166325,54938.150519914205,27748.942079166325,27189.20844074788,58340.66333768515,11084.72603416018,0.28800000000000003
DK,2035,max-electron,constant-demand,25609.28350336844,54938.150519914205,25609.28350336844,29328.867016545766,62931.7900304776,11957.040105790744,0.32
DK,2036,max-electron,constant-demand,23469.624927570552,54938.150519914205,23469.624927570552,31468.525592343653,67522.91672327006,12829.354177421312,0.35200000000000004
DK,2037,max-electron,constant-demand,21329.966351772673,54938.150519914205,21329.966351772673,33608.18416814153,72114.04341606249,13701.668249051872,0.38400000000000006
DK,2038,max-electron,constant-demand,19190.307775974783,54938.150519914205,19190.307775974783,35747.84274393942,76705.17010885495,14573.98232068244,0.41600000000000004
DK,2039,max-electron,constant-demand,17050.649200176904,54938.150519914205,17050.649200176904,37887.501319737305,81296.29680164739,15446.296392313005,0.44800000000000006
DK,2040,max-electron,constant-demand,14910.990624379021,54938.150519914205,14910.990624379021,40027.15989553518,85887.4234944398,16318.610463943563,0.48
DK,2041,max-electron,constant-demand,14007.709851995482,54938.150519914205,14007.709851995482,40930.44066791872,87825.61892060953,16686.86759491581,0.512
DK,2042,max-electron,constant-demand,13104.429079611946,54938.150519914205,13104.429079611946,41833.72144030226,89763.81434677923,17055.124725888054,0.544
DK,2043,max-electron,constant-demand,12201.148307228405,54938.150519914205,12201.148307228405,42737.0022126858,91702.00977294894,17423.3818568603,0.5760000000000001
DK,2044,max-electron,constant-demand,11297.867534844865,54938.150519914205,11297.867534844865,43640.28298506934,93640.20519911863,17791.63898783254,0.6080000000000001
DK,2045,max-electron,constant-demand,10394.58676246133,54938.150519914205,10394.58676246133,44543.563757452874,95578.40062528833,18159.896118804783,0.64
DK,2046,max-electron,constant-demand,9491.30599007779,54938.150519914205,9491.30599007779,45446.84452983642,97516.59605145804,18528.153249777028,0.672
DK,2047,max-electron,constant-demand,8588.02521769425,54938.150519914205,8588.02521769425,46350.12530221995,99454.79147762775,18896.410380749272,0.7040000000000001
DK,2048,max-electron,constant-demand,7684.744445310713,54938.150519914205,7684.744445310713,47253.406074603496,101392.98690379746,19264.667511721516,0.7360000000000001
DK,2049,max-electron,constant-demand,6781.463672927173,54938.150519914205,6781.463672927173,48156.68684698703,103331.18232996715,19632.92464269376,0.7680000000000001
DK,2050,max-electron,constant-demand,5878.182900543635,54938.150519914205,5878.182900543635,49059.96761937057,105269.37775613685,20001.181773666,0.8
EE,2025,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE,2026,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.032
EE,2027,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.064
EE,2028,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.09600000000000002
EE,2029,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.128
EE,2030,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.16
EE,2031,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.19200000000000003
EE,2032,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003
EE,2033,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.256
EE,2034,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
EE,2035,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.32
EE,2036,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.35200000000000004
EE,2037,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.38400000000000006
EE,2038,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004
EE,2039,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.44800000000000006
EE,2040,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.48
EE,2041,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.512
EE,2042,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.544
EE,2043,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001
EE,2044,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.6080000000000001
EE,2045,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.64
EE,2046,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.672
EE,2047,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001
EE,2048,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7360000000000001
EE,2049,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.7680000000000001
EE,2050,max-electron,constant-demand,0.0,0.0,0.0,0.0,0.0,0.0,0.8
