country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
FI,2030,more-molecule,constant-demand,45317.22795374612,67471.51665927384,45317.22795374612,22154.288705527717,47537.09184552932,9032.04745065057,0.16
FI,2031,more-molecule,constant-demand,42658.23299930056,67471.51665927384,42658.23299930056,24813.283659973276,53242.5734814502,10116.088961475538,0.19200000000000003
FI,2032,more-molecule,constant-demand,39999.238044855,67471.51665927384,39999.238044855,27472.278614418836,58948.05511737107,11200.130472300503,0.22400000000000003
FI,2033,more-molecule,constant-demand,37340.24309040944,67471.51665927384,37340.24309040944,30131.273568864395,64653.53675329195,12284.17198312547,0.256
FI,2034,more-molecule,constant-demand,34681.248135963884,67471.51665927384,34681.248135963884,32790.268523309955,70359.01838921283,13368.213493950438,0.28800000000000003
FI,2035,more-molecule,constant-demand,32022.253181518332,67471.51665927384,32022.253181518332,35449.26347775551,76064.50002513368,14452.255004775398,0.32
FI,2036,more-molecule,constant-demand,29363.25822707277,67471.51665927384,29363.25822707277,38108.258432201066,81769.98166105455,15536.296515600365,0.35200000000000004
FI,2037,more-molecule,constant-demand,26704.263272627213,67471.51665927384,26704.263272627213,40767.253386646626,87475.46329697543,16620.338026425332,0.38400000000000006
FI,2038,more-molecule,constant-demand,24045.268318181654,67471.51665927384,24045.268318181654,43426.248341092185,93180.9449328963,17704.379537250297,0.41600000000000004
FI,2039,more-molecule,constant-demand,21386.27336373609,67471.51665927384,21386.27336373609,46085.243295537744,98886.42656881717,18788.421048075263,0.44800000000000006
FI,2040,more-molecule,constant-demand,18727.27840929053,67471.51665927384,18727.27840929053,48744.238249983304,104591.90820473805,19872.46255890023,0.48
FI,2041,more-molecule,constant-demand,17486.157931998743,67471.51665927384,17486.157931998743,49985.358727275096,107255.01596254506,20378.45303288356,0.512
FI,2042,more-molecule,constant-demand,16245.03745470696,67471.51665927384,16245.03745470696,51226.47920456688,109918.12372035206,20884.44350686689,0.544
FI,2043,more-molecule,constant-demand,15003.916977415174,67471.51665927384,15003.916977415174,52467.599681858665,112581.23147815905,21390.43398085022,0.5760000000000001
FI,2044,more-molecule,constant-demand,13762.796500123386,67471.51665927384,13762.796500123386,53708.720159150456,115244.33923596606,21896.424454833552,0.6080000000000001
FI,2045,more-molecule,constant-demand,12521.6760228316,67471.51665927384,12521.6760228316,54949.84063644224,117907.44699377305,22402.414928816877,0.64
FI,2046,more-molecule,constant-demand,11280.555545539813,67471.51665927384,11280.555545539813,56190.961113734025,120570.55475158004,22908.40540280021,0.672
FI,2047,more-molecule,constant-demand,10039.435068248029,67471.51665927384,10039.435068248029,57432.08159102581,123233.66250938704,23414.39587678354,0.7040000000000001
FI,2048,more-molecule,constant-demand,8798.314590956243,67471.51665927384,8798.314590956243,58673.202068317594,125896.77026719404,23920.38635076687,0.7360000000000001
FI,2049,more-molecule,constant-demand,7557.194113664457,67471.51665927384,7557.194113664457,59914.32254560938,128559.87802500103,24426.376824750198,0.7680000000000001
FI,2050,more-molecule,constant-demand,6316.073636372672,67471.51665927384,6316.073636372672,61155.44302290116,131222.98578280804,24932.367298733527,0.8
FR,2025,more-molecule,constant-demand,78340.00801547075,78340.00801547075,78340.00801547075,0.0,0.0,0.0,0.0
FR,2026,more-molecule,constant-demand,73195.41592475912,78340.00801547075,73195.41592475912,5144.592090711638,11038.898606702862,2097.3907352735437,0.032
FR,2027,more-molecule,constant-demand,68050.82383404748,78340.00801547075,68050.82383404748,10289.184181423276,22077.797213405724,4194.781470547087,0.064
FR,2028,more-molecule,constant-demand,62906.23174333582,78340.00801547075,62906.23174333582,15433.776272134935,33116.69582010863,6292.17220582064,0.09600000000000002
FR,2029,more-molecule,constant-demand,57761.639652624195,78340.00801547075,57761.639652624195,20578.36836284656,44155.59442681146,8389.562941094178,0.128
FR,2030,more-molecule,constant-demand,52617.04756191256,78340.00801547075,52617.04756191256,25722.960453558197,55194.49303351432,10486.95367636772,0.16
FR,2031,more-molecule,constant-demand,49529.73462812614,78340.00801547075,49529.73462812614,28810.273387344612,61819.02882611131,11745.61547696115,0.19200000000000003
FR,2032,more-molecule,constant-demand,46442.42169433973,78340.00801547075,46442.42169433973,31897.58632113102,68443.56461870827,13004.277277554573,0.22400000000000003
FR,2033,more-molecule,constant-demand,43355.10876055331,78340.00801547075,43355.10876055331,34984.89925491744,75068.10041130528,14262.939078148003,0.256
FR,2034,more-molecule,constant-demand,40267.79582676691,78340.00801547075,40267.79582676691,38072.212188703845,81692.63620390222,15521.600878741421,0.28800000000000003
FR,2035,more-molecule,constant-demand,37180.4828929805,78340.00801547075,37180.4828929805,41159.52512249025,88317.1719964992,16780.262679334846,0.32
FR,2036,more-molecule,constant-demand,34093.169959194085,78340.00801547075,34093.169959194085,44246.83805627667,94941.70778909617,18038.92447992827,0.35200000000000004
FR,2037,more-molecule,constant-demand,31005.85702540768,78340.00801547075,31005.85702540768,47334.15099006308,101566.24358169314,19297.586280521697,0.38400000000000006
FR,2038,more-molecule,constant-demand,27918.544091621265,78340.00801547075,27918.544091621265,50421.463923849486,108190.77937429011,20556.24808111512,0.41600000000000004
FR,2039,more-molecule,constant-demand,24831.231157834853,78340.00801547075,24831.231157834853,53508.7768576359,114815.31516688709,21814.909881708547,0.44800000000000006
FR,2040,more-molecule,constant-demand,21743.91822404845,78340.00801547075,21743.91822404845,56596.0897914223,121439.85095948404,23073.57168230197,0.48
FR,2041,more-molecule,constant-demand,20302.874759289753,78340.00801547075,20302.874759289753,58037.133256181,124531.93919793611,23661.06844760786,0.512
FR,2042,more-molecule,constant-demand,18861.83129453107,78340.00801547075,18861.83129453107,59478.17672093968,127624.02743638816,24248.565212913752,0.544
FR,2043,more-molecule,constant-demand,17420.787829772384,78340.00801547075,17420.787829772384,60919.220185698374,130716.11567484023,24836.061978219645,0.5760000000000001
FR,2044,more-molecule,constant-demand,15979.744365013697,78340.00801547075,15979.744365013697,62360.263650457055,133808.20391329227,25423.55874352553,0.6080000000000001
FR,2045,more-molecule,constant-demand,14538.700900255013,78340.00801547075,14538.700900255013,63801.30711521574,136900.29215174433,26011.055508831425,0.64
FR,2046,more-molecule,constant-demand,13097.657435496323,78340.00801547075,13097.657435496323,65242.35057997443,139992.3803901964,26598.552274137317,0.672
FR,2047,more-molecule,constant-demand,11656.613970737637,78340.00801547075,11656.613970737637,66683.39404473311,143084.46862864844,27186.0490394432,0.7040000000000001
FR,2048,more-molecule,constant-demand,10215.570505978952,78340.00801547075,10215.570505978952,68124.4375094918,146176.5568671005,27773.545804749097,0.7360000000000001
FR,2049,more-molecule,constant-demand,8774.527041220266,78340.00801547075,8774.527041220266,69565.48097425049,149268.64510555257,28361.04257005499,0.7680000000000001
FR,2050,more-molecule,constant-demand,7333.483576461582,78340.00801547075,7333.483576461582,71006.52443900917,152360.7333440046,28948.539335360874,0.8
GR,2025,more-molecule,constant-demand,86777.01453877483,86777.01453877483,86777.01453877483,0.0,0.0,0.0,0.0
GR,2026,more-molecule,constant-demand,81078.36382426908,86777.01453877483,81078.36382426908,5698.650714505755,12227.758065798782,2323.2740325017685,0.032
GR,2027,more-molecule,constant-demand,75379.71310976331,86777.01453877483,75379.71310976331,11397.301429011524,24455.516131597593,4646.548065003542,0.064
GR,2028,more-molecule,constant-demand,69681.06239525751,86777.01453877483,69681.06239525751,17095.952143517323,36683.274197396466,6969.822097505328,0.09600000000000002
GR,2029,more-molecule,constant-demand,63982.411680751764,86777.01453877483,63982.411680751764,22794.60285802307,48911.03226319524,9293.096130007096,0.128
GR,2030,more-molecule,constant-demand,58283.760966245994,86777.01453877483,58283.760966245994,28493.25357252884,61138.790328994044,11616.370162508869,0.16
