country,scenario,year,olefins_activity,h2_intensity,h2_demand_t_per_yr,scope
BE,bau-eu,2036,1757250.9941629262,0.0197,34617.84458500965,petrochem_olefins
BE,bau-eu,2037,1595764.7060533476,0.019649999999999997,31356.776473948274,petrochem_olefins
BE,bau-eu,2038,1434278.4179437684,0.0196,28111.85699169786,petrochem_olefins
BE,bau-eu,2039,1272792.1298341895,0.01955,24883.086138258408,petrochem_olefins
BE,bau-eu,2040,1111305.8417246111,0.0195,21670.463913629916,petrochem_olefins
BE,bau-eu,2041,1041512.6828445848,0.01945,20257.421681327174,petrochem_olefins
BE,bau-eu,2042,971719.5239645588,0.0194,18851.358764912442,petrochem_olefins
BE,bau-eu,2043,901926.365084533,0.019350000000000003,17452.275164385715,petrochem_olefins
BE,bau-eu,2044,832133.2062045069,0.0193,16060.170879746984,petrochem_olefins
BE,bau-eu,2045,762340.0473244808,0.01925,14675.045910996256,petrochem_olefins
BE,bau-eu,2046,692546.8884444546,0.0192,13296.900258133528,petrochem_olefins
BE,bau-eu,2047,622753.7295644287,0.01915,11925.73392115881,petrochem_olefins
BE,bau-eu,2048,552960.5706844025,0.0191,10561.546900072086,petrochem_olefins
BE,bau-eu,2049,483167.41180437664,0.019049999999999997,9204.339194873373,petrochem_olefins
BE,bau-eu,2050,413374.25292435056,0.019,7854.11080556266,petrochem_olefins
BG,bau-eu,2019,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2020,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2021,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2022,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2023,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2024,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2025,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2026,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2027,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2028,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2029,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2030,0.0,0.02,0.0,petrochem_olefins
BG,bau-eu,2031,0.0,0.019950000000000002,0.0,petrochem_olefins
BG,bau-eu,2032,0.0,0.0199,0.0,petrochem_olefins
BG,bau-eu,2033,0.0,0.01985,0.0,petrochem_olefins
BG,bau-eu,2034,0.0,0.0198,0.0,petrochem_olefins
BG,bau-eu,2035,0.0,0.01975,0.0,petrochem_olefins
BG,bau-eu,2036,0.0,0.0197,0.0,petrochem_olefins
BG,bau-eu,2037,0.0,0.019649999999999997,0.0,petrochem_olefins
BG,bau-eu,2038,0.0,0.0196,0.0,petrochem_olefins
BG,bau-eu,2039,0.0,0.01955,0.0,petrochem_olefins
BG,bau-eu,2040,0.0,0.0195,0.0,petrochem_olefins
BG,bau-eu,2041,0.0,0.01945,0.0,petrochem_olefins
BG,bau-eu,2042,0.0,0.0194,0.0,petrochem_olefins
BG,bau-eu,2043,0.0,0.019350000000000003,0.0,petrochem_olefins
BG,bau-eu,2044,0.0,0.0193,0.0,petrochem_olefins
BG,bau-eu,2045,0.0,0.01925,0.0,petrochem_olefins
BG,bau-eu,2046,0.0,0.0192,0.0,petrochem_olefins
BG,bau-eu,2047,0.0,0.01915,0.0,petrochem_olefins
BG,bau-eu,2048,0.0,0.0191,0.0,petrochem_olefins
BG,bau-eu,2049,0.0,0.019049999999999997,0.0,petrochem_olefins
BG,bau-eu,2050,0.0,0.019,0.0,petrochem_olefins
CY,bau-eu,2019,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2020,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2021,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2022,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2023,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2024,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2025,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2026,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2027,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2028,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2029,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2030,0.0,0.02,0.0,petrochem_olefins
CY,bau-eu,2031,0.0,0.019950000000000002,0.0,petrochem_olefins
CY,bau-eu,2032,0.0,0.0199,0.0,petrochem_olefins
CY,bau-eu,2033,0.0,0.01985,0.0,petrochem_olefins
CY,bau-eu,2034,0.0,0.0198,0.0,petrochem_olefins
CY,bau-eu,2035,0.0,0.01975,0.0,petrochem_olefins
CY,bau-eu,2036,0.0,0.0197,0.0,petrochem_olefins
CY,bau-eu,2037,0.0,0.019649999999999997,0.0,petrochem_olefins
CY,bau-eu,2038,0.0,0.0196,0.0,petrochem_olefins
CY,bau-eu,2039,0.0,0.01955,0.0,petrochem_olefins
CY,bau-eu,2040,0.0,0.0195,0.0,petrochem_olefins
CY,bau-eu,2041,0.0,0.01945,0.0,petrochem_olefins
CY,bau-eu,2042,0.0,0.0194,0.0,petrochem_olefins
CY,bau-eu,2043,0.0,0.019350000000000003,0.0,petrochem_olefins
CY,bau-eu,2044,0.0,0.0193,0.0,petrochem_olefins
CY,bau-eu,2045,0.0,0.01925,0.0,petrochem_olefins
CY,bau-eu,2046,0.0,0.0192,0.0,petrochem_olefins
CY,bau-eu,2047,0.0,0.01915,0.0,petrochem_olefins
CY,bau-eu,2048,0.0,0.0191,0.0,petrochem_olefins
CY,bau-eu,2049,0.0,0.019049999999999997,0.0,petrochem_olefins
CY,bau-eu,2050,0.0,0.019,0.0,petrochem_olefins
CZ,bau-eu,2019,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,bau-eu,2020,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,bau-eu,2021,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,bau-eu,2022,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,bau-eu,2023,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,bau-eu,2024,654416.6428571427,0.02,13088.332857142856,petrochem_olefins
CZ,bau-eu,2025,619057.4062124522,0.02,12381.148124249044,petrochem_olefins
CZ,bau-eu,2026,583698.169567762,0.02,11673.963391355239,petrochem_olefins
CZ,bau-eu,2027,548338.9329230716,0.02,10966.778658461431,petrochem_olefins
CZ,bau-eu,2028,512979.6962783809,0.02,10259.593925567618,petrochem_olefins
CZ,bau-eu,2029,477620.4596336906,0.02,9552.409192673813,petrochem_olefins
CZ,bau-eu,2030,442261.2229890002,0.02,8845.224459780004,petrochem_olefins
CZ,bau-eu,2031,416063.60628338094,0.019950000000000002,8300.46894535345,petrochem_olefins
CZ,bau-eu,2032,389865.9895777617,0.0199,7758.333192597458,petrochem_olefins
CZ,bau-eu,2033,363668.3728721424,0.01985,7218.817201512027,petrochem_olefins
CZ,bau-eu,2034,337470.7561665232,0.0198,6681.92097209716,petrochem_olefins
CZ,bau-eu,2035,311273.139460904,0.01975,6147.644504352854,petrochem_olefins
CZ,bau-eu,2036,285075.52275528474,0.0197,5615.987798279109,petrochem_olefins
CZ,bau-eu,2037,258877.9060496655,0.019649999999999997,5086.950853875926,petrochem_olefins
CZ,bau-eu,2038,232680.28934404624,0.0196,4560.5336711433065,petrochem_olefins
CZ,bau-eu,2039,206482.67263842697,0.01955,4036.7362500812474,petrochem_olefins
CZ,bau-eu,2040,180285.05593280777,0.0195,3515.5585906897513,petrochem_olefins
CZ,bau-eu,2041,168962.64307399822,0.01945,3286.3234077892653,petrochem_olefins
CZ,bau-eu,2042,157640.23021518879,0.0194,3058.2204661746623,petrochem_olefins
CZ,bau-eu,2043,146317.8173563793,0.019350000000000003,2831.2497658459397,petrochem_olefins
CZ,bau-eu,2044,134995.4044975698,0.0193,2605.4113068030974,petrochem_olefins
CZ,bau-eu,2045,123672.99163876033,0.01925,2380.7050890461364,petrochem_olefins
CZ,bau-eu,2046,112350.57877995083,0.0192,2157.131112575056,petrochem_olefins
CZ,bau-eu,2047,101028.16592114136,0.01915,1934.689377389857,petrochem_olefins
CZ,bau-eu,2048,89705.75306233186,0.0191,1713.3798834905385,petrochem_olefins
CZ,bau-eu,2049,78383.34020352238,0.019049999999999997,1493.2026308771012,petrochem_olefins
CZ,bau-eu,2050,67060.92734471292,0.019,1274.1576195495454,petrochem_olefins
DE,bau-eu,2019,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,bau-eu,2020,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,bau-eu,2021,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,bau-eu,2022,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,bau-eu,2023,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,bau-eu,2024,11021052.037907584,0.02,220421.04075815168,petrochem_olefins
DE,bau-eu,2025,10425565.979697885,0.02,208511.3195939577,petrochem_olefins
DE,bau-eu,2026,9830079.921488194,0.02,196601.5984297639,petrochem_olefins
DE,bau-eu,2027,9234593.863278497,0.02,184691.87726556996,petrochem_olefins
DE,bau-eu,2028,8639107.8050688,0.02,172782.15610137602,petrochem_olefins
DE,bau-eu,2029,8043621.746859105,0.02,160872.43493718212,petrochem_olefins
DE,bau-eu,2030,7448135.688649411,0.02,148962.71377298824,petrochem_olefins
DE,bau-eu,2031,7006940.770804367,0.019950000000000002,139788.46837754713,petrochem_olefins
DE,bau-eu,2032,6565745.852959323,0.0199,130658.34247389053,petrochem_olefins
DE,bau-eu,2033,6124550.935114278,0.01985,121572.33606201842,petrochem_olefins
DE,bau-eu,2034,5683356.017269235,0.0198,112530.44914193086,petrochem_olefins
DE,bau-eu,2035,5242161.09942419,0.01975,103532.68171362775,petrochem_olefins
DE,bau-eu,2036,4800966.181579146,0.0197,94579.03377710916,petrochem_olefins
DE,bau-eu,2037,4359771.263734102,0.019649999999999997,85669.50533237509,petrochem_olefins
DE,bau-eu,2038,3918576.3458890566,0.0196,76804.09637942551,petrochem_olefins
DE,bau-eu,2039,3477381.4280440127,0.01955,67982.80691826045,petrochem_olefins
DE,bau-eu,2040,3036186.510198969,0.0195,59205.636948879895,petrochem_olefins
DE,bau-eu,2041,2845505.3857599422,0.01945,55345.07975303087,petrochem_olefins
DE,bau-eu,2042,2654824.261320915,0.0194,51503.59066962575,petrochem_olefins
DE,bau-eu,2043,2464143.1368818874,0.019350000000000003,47681.169698664526,petrochem_olefins
DE,bau-eu,2044,2273462.01244286,0.0193,43877.8168401472,petrochem_olefins
DE,bau-eu,2045,2082780.888003833,0.01925,40093.53209407378,petrochem_olefins
DE,bau-eu,2046,1892099.7635648053,0.0192,36328.31546044426,petrochem_olefins
DE,bau-eu,2047,1701418.6391257786,0.01915,32582.16693925866,petrochem_olefins
DE,bau-eu,2048,1510737.5146867512,0.0191,28855.086530516946,petrochem_olefins
DE,bau-eu,2049,1320056.3902477238,0.019049999999999997,25147.074234219133,petrochem_olefins
DE,bau-eu,2050,1129375.2658086966,0.019,21458.130050365235,petrochem_olefins
DK,bau-eu,2019,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2020,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2021,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2022,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2023,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2024,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2025,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2026,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2027,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2028,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2029,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2030,0.0,0.02,0.0,petrochem_olefins
DK,bau-eu,2031,0.0,0.019950000000000002,0.0,petrochem_olefins
DK,bau-eu,2032,0.0,0.0199,0.0,petrochem_olefins
DK,bau-eu,2033,0.0,0.01985,0.0,petrochem_olefins
DK,bau-eu,2034,0.0,0.0198,0.0,petrochem_olefins
DK,bau-eu,2035,0.0,0.01975,0.0,petrochem_olefins
DK,bau-eu,2036,0.0,0.0197,0.0,petrochem_olefins
DK,bau-eu,2037,0.0,0.019649999999999997,0.0,petrochem_olefins
DK,bau-eu,2038,0.0,0.0196,0.0,petrochem_olefins
DK,bau-eu,2039,0.0,0.01955,0.0,petrochem_olefins
DK,bau-eu,2040,0.0,0.0195,0.0,petrochem_olefins
DK,bau-eu,2041,0.0,0.01945,0.0,petrochem_olefins
DK,bau-eu,2042,0.0,0.0194,0.0,petrochem_olefins
DK,bau-eu,2043,0.0,0.019350000000000003,0.0,petrochem_olefins
DK,bau-eu,2044,0.0,0.0193,0.0,petrochem_olefins
DK,bau-eu,2045,0.0,0.01925,0.0,petrochem_olefins
DK,bau-eu,2046,0.0,0.0192,0.0,petrochem_olefins
DK,bau-eu,2047,0.0,0.01915,0.0,petrochem_olefins
DK,bau-eu,2048,0.0,0.0191,0.0,petrochem_olefins
DK,bau-eu,2049,0.0,0.019049999999999997,0.0,petrochem_olefins
DK,bau-eu,2050,0.0,0.019,0.0,petrochem_olefins
EE,bau-eu,2019,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2020,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2021,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2022,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2023,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2024,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2025,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2026,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2027,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2028,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2029,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2030,0.0,0.02,0.0,petrochem_olefins
EE,bau-eu,2031,0.0,0.019950000000000002,0.0,petrochem_olefins
EE,bau-eu,2032,0.0,0.0199,0.0,petrochem_olefins
EE,bau-eu,2033,0.0,0.01985,0.0,petrochem_olefins
EE,bau-eu,2034,0.0,0.0198,0.0,petrochem_olefins
EE,bau-eu,2035,0.0,0.01975,0.0,petrochem_olefins
EE,bau-eu,2036,0.0,0.0197,0.0,petrochem_olefins
EE,bau-eu,2037,0.0,0.019649999999999997,0.0,petrochem_olefins
EE,bau-eu,2038,0.0,0.0196,0.0,petrochem_olefins
EE,bau-eu,2039,0.0,0.01955,0.0,petrochem_olefins
EE,bau-eu,2040,0.0,0.0195,0.0,petrochem_olefins
EE,bau-eu,2041,0.0,0.01945,0.0,petrochem_olefins
EE,bau-eu,2042,0.0,0.0194,0.0,petrochem_olefins
EE,bau-eu,2043,0.0,0.019350000000000003,0.0,petrochem_olefins
EE,bau-eu,2044,0.0,0.0193,0.0,petrochem_olefins
EE,bau-eu,2045,0.0,0.01925,0.0,petrochem_olefins
EE,bau-eu,2046,0.0,0.0192,0.0,petrochem_olefins
EE,bau-eu,2047,0.0,0.01915,0.0,petrochem_olefins
EE,bau-eu,2048,0.0,0.0191,0.0,petrochem_olefins
EE,bau-eu,2049,0.0,0.019049999999999997,0.0,petrochem_olefins
EE,bau-eu,2050,0.0,0.019,0.0,petrochem_olefins
ES,bau-eu,2019,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,bau-eu,2020,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,bau-eu,2021,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,bau-eu,2022,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,bau-eu,2023,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,bau-eu,2024,1800732.142857143,0.02,36014.64285714286,petrochem_olefins
ES,bau-eu,2025,1703435.5434079051,0.02,34068.7108681581,petrochem_olefins
ES,bau-eu,2026,1606138.9439586673,0.02,32122.778879173347,petrochem_olefins
ES,bau-eu,2027,1508842.3445094302,0.02,30176.846890188604,petrochem_olefins
ES,bau-eu,2028,1411545.745060192,0.02,28230.91490120384,petrochem_olefins
ES,bau-eu,2029,1314249.1456109546,0.02,26284.982912219093,petrochem_olefins
ES,bau-eu,2030,1216952.546161717,0.02,24339.050923234343,petrochem_olefins
ES,bau-eu,2031,1144865.6104412302,0.019950000000000002,22840.068928302546,petrochem_olefins
ES,bau-eu,2032,1072778.6747207427,0.0199,21348.29562694278,petrochem_olefins
ES,bau-eu,2033,1000691.7390002558,0.01985,19863.73101915508,petrochem_olefins
ES,bau-eu,2034,928604.8032797688,0.0198,18386.375104939423,petrochem_olefins
ES,bau-eu,2035,856517.8675592815,0.01975,16916.22788429581,petrochem_olefins
ES,bau-eu,2036,784430.9318387944,0.0197,15453.289357224248,petrochem_olefins
ES,bau-eu,2037,712343.9961183075,0.019649999999999997,13997.55952372474,petrochem_olefins
ES,bau-eu,2038,640257.0603978201,0.0196,12549.038383797273,petrochem_olefins
ES,bau-eu,2039,568170.124677333,0.01955,11107.725937441863,petrochem_olefins
ES,bau-eu,2040,496083.1889568461,0.0195,9673.622184658498,petrochem_olefins
ES,bau-eu,2041,464927.75763935724,0.01945,9042.844886085497,petrochem_olefins
ES,bau-eu,2042,433772.32632186846,0.0194,8415.18313064425,petrochem_olefins
ES,bau-eu,2043,402616.89500437974,0.019350000000000003,7790.636918334749,petrochem_olefins
ES,bau-eu,2044,371461.463686891,0.0193,7169.206249156997,petrochem_olefins
ES,bau-eu,2045,340306.03236940224,0.01925,6550.891123110993,petrochem_olefins
ES,bau-eu,2046,309150.6010519135,0.0192,5935.691540196739,petrochem_olefins
ES,bau-eu,2047,277995.1697344248,0.01915,5323.607500414235,petrochem_olefins
ES,bau-eu,2048,246839.738416936,0.0191,4714.639003763477,petrochem_olefins
ES,bau-eu,2049,215684.3070994473,0.019049999999999997,4108.78605024447,petrochem_olefins
ES,bau-eu,2050,184528.87578195854,0.019,3506.048639857212,petrochem_olefins
FI,bau-eu,2019,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,bau-eu,2020,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,bau-eu,2021,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,bau-eu,2022,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,bau-eu,2023,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,bau-eu,2024,760061.5933764185,0.02,15201.23186752837,petrochem_olefins
FI,bau-eu,2025,718994.1816012504,0.02,14379.883632025008,petrochem_olefins
FI,bau-eu,2026,677926.7698260829,0.02,13558.535396521658,petrochem_olefins
FI,bau-eu,2027,636859.3580509148,0.02,12737.187161018297,petrochem_olefins
FI,bau-eu,2028,595791.9462757468,0.02,11915.838925514936,petrochem_olefins
FI,bau-eu,2029,554724.534500579,0.02,11094.49069001158,petrochem_olefins
FI,bau-eu,2030,513657.1227254111,0.02,10273.142454508223,petrochem_olefins
FI,bau-eu,2031,483230.32580135396,0.019950000000000002,9640.444999737012,petrochem_olefins
FI,bau-eu,2032,452803.52887729654,0.0199,9010.790224658202,petrochem_olefins
FI,bau-eu,2033,422376.7319532392,0.01985,8384.178129271797,petrochem_olefins
FI,bau-eu,2034,391949.93502918194,0.0198,7760.608713577803,petrochem_olefins
FI,bau-eu,2035,361523.1381051246,0.01975,7140.08197757621,petrochem_olefins
FI,bau-eu,2036,331096.34118106717,0.0197,6522.597921267023,petrochem_olefins
FI,bau-eu,2037,300669.5442570099,0.019649999999999997,5908.1565446502445,petrochem_olefins
FI,bau-eu,2038,270242.74733295257,0.0196,5296.75784772587,petrochem_olefins
FI,bau-eu,2039,239815.95040889518,0.01955,4688.401830493901,petrochem_olefins
FI,bau-eu,2040,209389.15348483782,0.0195,4083.0884929543377,petrochem_olefins
FI,bau-eu,2041,196238.92075120762,0.01945,3816.847008610988,petrochem_olefins
FI,bau-eu,2042,183088.68801757746,0.0194,3551.9205475410026,petrochem_olefins
FI,bau-eu,2043,169938.45528394726,0.019350000000000003,3288.30910974438,petrochem_olefins
FI,bau-eu,2044,156788.22255031703,0.0193,3026.012695221119,petrochem_olefins
FI,bau-eu,2045,143637.98981668687,0.01925,2765.0313039712223,petrochem_olefins
FI,bau-eu,2046,130487.75708305661,0.0192,2505.3649359946867,petrochem_olefins
FI,bau-eu,2047,117337.52434942641,0.01915,2247.0135912915157,petrochem_olefins
FI,bau-eu,2048,104187.29161579617,0.0191,1989.9772698617069,petrochem_olefins
FI,bau-eu,2049,91037.05888216599,0.019049999999999997,1734.2559717052618,petrochem_olefins
FI,bau-eu,2050,77886.82614853581,0.019,1479.8496968221802,petrochem_olefins
FR,bau-eu,2019,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
FR,bau-eu,2020,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
FR,bau-eu,2021,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
FR,bau-eu,2022,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
FR,bau-eu,2023,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
FR,bau-eu,2024,5738129.428571427,0.02,114762.58857142855,petrochem_olefins
FR,bau-eu,2025,5428088.602780553,0.02,108561.77205561106,petrochem_olefins
FR,bau-eu,2026,5118047.776989682,0.02,102360.95553979363,petrochem_olefins
FR,bau-eu,2027,4808006.951198808,0.02,96160.13902397615,petrochem_olefins
FR,bau-eu,2028,4497966.125407935,0.02,89959.3225081587,petrochem_olefins
FR,bau-eu,2029,4187925.299617063,0.02,83758.50599234126,petrochem_olefins
FR,bau-eu,2030,3877884.4738261895,0.02,77557.6894765238,petrochem_olefins
FR,bau-eu,2031,3648175.591850577,0.019950000000000002,72781.10305741902,petrochem_olefins
FR,bau-eu,2032,3418466.7098749634,0.0199,68027.48752651177,petrochem_olefins
FR,bau-eu,2033,3188757.8278993494,0.01985,63296.842883802085,petrochem_olefins
FR,bau-eu,2034,2959048.9459237386,0.0198,58589.16912929003,petrochem_olefins
FR,bau-eu,2035,2729340.0639481246,0.01975,53904.46626297546,petrochem_olefins
FR,bau-eu,2036,2499631.1819725116,0.0197,49242.734284858474,petrochem_olefins
FR,bau-eu,2037,2269922.299996899,0.019649999999999997,44603.973194939055,petrochem_olefins
FR,bau-eu,2038,2040213.4180212857,0.0196,39988.1829932172,petrochem_olefins
FR,bau-eu,2039,1810504.536045673,0.01955,35395.36367969291,petrochem_olefins
FR,bau-eu,2040,1580795.6540700602,0.0195,30825.515254366175,petrochem_olefins
FR,bau-eu,2041,1481517.2033510844,0.01945,28815.509605178588,petrochem_olefins
FR,bau-eu,2042,1382238.752632109,0.0194,26815.431801062914,petrochem_olefins
FR,bau-eu,2043,1282960.3019131338,0.019350000000000003,24825.281842019143,petrochem_olefins
FR,bau-eu,2044,1183681.851194158,0.0193,22845.05972804725,petrochem_olefins
FR,bau-eu,2045,1084403.4004751826,0.01925,20874.765459147264,petrochem_olefins
FR,bau-eu,2046,985124.949756207,0.0192,18914.399035319173,petrochem_olefins
FR,bau-eu,2047,885846.4990372313,0.01915,16963.96045656298,petrochem_olefins
FR,bau-eu,2048,786568.0483182558,0.0191,15023.449722878686,petrochem_olefins
FR,bau-eu,2049,687289.5975992804,0.019049999999999997,13092.86683426629,petrochem_olefins
FR,bau-eu,2050,588011.1468803051,0.019,11172.211790725798,petrochem_olefins
GR,bau-eu,2019,3492.071428571428,0.02,69.84142857142857,petrochem_olefins
GR,bau-eu,2020,3492.071428571428,0.02,69.84142857142857,petrochem_olefins
GR,bau-eu,2021,3492.071428571428,0.02,69.84142857142857,petrochem_olefins
GR,bau-eu,2022,3492.071428571428,0.02,69.84142857142857,petrochem_olefins
GR,bau-eu,2023,3492.071428571428,0.02,69.84142857142857,petrochem_olefins
GR,bau-eu,2024,3492.071428571428,0.02,69.84142857142857,petrochem_olefins
GR,bau-eu,2025,3303.388910529211,0.02,66.06777821058422,petrochem_olefins
GR,bau-eu,2026,3114.7063924869954,0.02,62.29412784973991,petrochem_olefins
GR,bau-eu,2027,2926.0238744447797,0.02,58.520477488895594,petrochem_olefins
GR,bau-eu,2028,2737.3413564025636,0.02,54.74682712805127,petrochem_olefins
GR,bau-eu,2029,2548.658838360348,0.02,50.97317676720696,petrochem_olefins
GR,bau-eu,2030,2359.9763203181315,0.02,47.19952640636263,petrochem_olefins
GR,bau-eu,2031,2220.1816653488677,0.019950000000000002,44.292624223709915,petrochem_olefins
GR,bau-eu,2032,2080.3870103796035,0.0199,41.39970150655411,petrochem_olefins
GR,bau-eu,2033,1940.5923554103388,0.01985,38.52075825489522,petrochem_olefins
GR,bau-eu,2034,1800.797700441075,0.0198,35.65579446873329,petrochem_olefins
GR,bau-eu,2035,1661.0030454718105,0.01975,32.804810148068256,petrochem_olefins
GR,bau-eu,2036,1521.2083905025459,0.0197,29.967805292900152,petrochem_olefins
GR,bau-eu,2037,1381.413735533282,0.019649999999999997,27.14477990322899,petrochem_olefins
GR,bau-eu,2038,1241.6190805640176,0.0196,24.335733979054744,petrochem_olefins
GR,bau-eu,2039,1101.8244255947534,0.01955,21.54066752037743,petrochem_olefins
GR,bau-eu,2040,962.0297706254894,0.0195,18.759580527197045,petrochem_olefins
GR,bau-eu,2041,901.6115724052925,0.01945,17.53634508328294,petrochem_olefins
GR,bau-eu,2042,841.1933741850963,0.0194,16.31915145919087,petrochem_olefins
GR,bau-eu,2043,780.7751759649002,0.019350000000000003,15.107999654920821,petrochem_olefins
GR,bau-eu,2044,720.3569777447035,0.0193,13.902889670472778,petrochem_olefins
GR,bau-eu,2045,659.9387795245071,0.01925,12.703821505846761,petrochem_olefins
GR,bau-eu,2046,599.5205813043107,0.0192,11.510795161042763,petrochem_olefins
GR,bau-eu,2047,539.1023830841143,0.01915,10.32381063606079,petrochem_olefins
