country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
BE,2038,2446.2182803123437,2446.2182803123437,7053.095821517734,4606.877541205391,3224.8142788437735,460.6877541205391,921.3755082410783,122.31091401561719,1579.6061713285044,1701.9170853441215,max-electron,growth-3pct
BE,2039,2420.2795872910874,2420.2795872910874,7264.688696163267,4844.40910887218,3391.0863762105255,484.440910887218,968.881821774436,121.01397936455437,1661.0509952500927,1782.064974614647,max-electron,growth-3pct
BE,2040,2394.3408942698306,2394.3408942698306,7482.629357048165,5088.288462778334,3561.8019239448336,508.82884627783346,1017.6576925556669,119.71704471349153,1744.672348117435,1864.3893928309265,max-electron,growth-3pct
BE,2041,2215.2641482192325,2215.2641482192325,7707.10823775961,5491.844089540378,3844.2908626782646,549.1844089540378,1098.3688179080757,110.76320741096163,1883.0435014216048,1993.8067088325665,max-electron,growth-3pct
BE,2042,2036.1874021686353,2036.1874021686353,7938.321484892398,5902.134082723763,4131.493857906634,590.2134082723763,1180.4268165447527,101.80937010843178,2023.7237342843234,2125.5331043927554,max-electron,growth-3pct
BE,2043,1857.1106561180377,1857.1106561180377,8176.471129439172,6319.360473321134,4423.552331324793,631.9360473321135,1263.872094664227,92.85553280590189,2166.78231909235,2259.637851898252,max-electron,growth-3pct
BE,2044,1678.0339100674396,1678.0339100674396,8421.765263322346,6743.731353254907,4720.611947278435,674.3731353254907,1348.7462706509814,83.90169550337198,2312.2906064040426,2396.1923019074147,max-electron,growth-3pct
BE,2045,1498.9571640168422,1498.9571640168422,8674.418221222017,7175.461057205174,5022.822740043622,717.5461057205175,1435.092211441035,74.9478582008421,2460.32208729451,2535.2699454953517,max-electron,growth-3pct
BE,2046,1319.8804179662443,1319.8804179662443,8934.650767858677,7614.770349892433,5330.339244924703,761.4770349892433,1522.9540699784866,65.99402089831221,2610.952457571117,2676.946478469429,max-electron,growth-3pct
BE,2047,1140.8036719156464,1140.8036719156464,9202.690290894438,8061.886618978791,5643.320633285153,806.1886618978792,1612.3773237957585,57.040183595782324,2764.2596839154476,2821.29986751123,max-electron,growth-3pct
BE,2048,961.7269258650484,961.7269258650484,9478.770999621272,8517.044073756224,5961.930851629357,851.7044073756224,1703.4088147512448,48.086346293252426,2920.324072009534,2968.4104183027866,max-electron,growth-3pct
BE,2049,782.650179814451,782.650179814451,9763.13412960991,8980.48394979546,6286.338764856821,898.0483949795461,1796.0967899590921,39.132508990722556,3079.228336705867,3118.36084569659,max-electron,growth-3pct
BE,2050,603.5734337638531,603.5734337638531,10056.028153498208,9452.454719734355,6616.718303814047,945.2454719734355,1890.490943946871,30.178671688192658,3241.057674302515,3271.2363459907074,max-electron,growth-3pct
BG,2025,674.7455029901736,674.7455029901736,674.7455029901736,0.0,0.0,0.0,0.0,33.73727514950868,0.0,33.73727514950868,max-electron,growth-3pct
BG,2026,614.3606276143868,614.3606276143868,694.9878680798788,80.62724046549204,56.439068325844424,8.062724046549205,16.12544809309841,30.71803138071934,27.645468210807906,58.363499591527244,max-electron,growth-3pct
BG,2027,553.9757522386002,553.9757522386002,715.8375041222752,161.86175188367497,113.30322631857247,16.186175188367496,32.37235037673499,27.698787611930012,55.49915748587447,83.19794509780448,max-electron,growth-3pct
BG,2028,493.5908768628134,493.5908768628134,737.3126292459434,243.72175238313002,170.605226668191,24.372175238313005,48.74435047662601,24.67954384314067,83.56731445712761,108.24685830026829,max-electron,growth-3pct
BG,2029,433.2060014870268,433.2060014870268,759.4320081233218,326.226006636295,228.35820464540646,32.6226006636295,65.245201327259,21.66030007435134,111.85637315545281,133.51667322980416,max-electron,growth-3pct
BG,2030,372.82112611124,372.82112611124,782.2149683670214,409.39384225578135,286.5756895790469,40.93938422557814,81.87876845115628,18.641056305562,140.37296063266228,159.01401693822427,max-electron,growth-3pct
BG,2031,369.17700984097985,369.17700984097985,805.6814174180321,436.50440757705223,305.55308530393654,43.650440757705226,87.30088151541045,18.45885049204899,149.66863127001966,168.12748176206864,max-electron,growth-3pct
BG,2032,365.5328935707196,365.5328935707196,829.8518599405731,464.31896636985357,325.0232764588975,46.43189663698536,92.86379327397071,18.27664467853598,159.20568718889538,177.48233186743136,max-electron,growth-3pct
BG,2033,361.8887773004594,361.8887773004594,854.7474157387903,492.8586384383309,345.0010469068316,49.28586384383309,98.57172768766618,18.094438865022973,168.9913699477349,187.08580881275788,max-electron,growth-3pct
BG,2034,358.2446610301991,358.2446610301991,880.389838210954,522.1451771807549,365.5016240265284,52.21451771807549,104.42903543615098,17.912233051509954,179.03313835173725,196.9453714032472,max-electron,growth-3pct
BG,2035,354.6005447599389,354.6005447599389,906.8015333572827,552.2009885973438,386.54069201814065,55.22009885973438,110.44019771946876,17.730027237996946,189.33867497025722,207.06870220825417,max-electron,growth-3pct
BG,2036,350.9564284896786,350.9564284896786,934.0055793580012,583.0491508683226,408.1344056078258,58.30491508683227,116.60983017366453,17.54782142448393,199.91589284973043,217.46371427421437,max-electron,growth-3pct
BG,2037,347.31231221941835,347.31231221941835,962.0257467387412,614.7134345193228,430.299404163526,61.471343451932285,122.94268690386457,17.365615610970917,210.7729424279854,228.13855803895632,max-electron,growth-3pct
BG,2038,343.6681959491581,343.6681959491581,990.8865191409035,647.2183231917454,453.05282623422175,64.72183231917454,129.44366463834908,17.183409797457905,221.91821865598564,239.10162845344354,max-electron,growth-3pct
BG,2039,340.0240796788979,340.0240796788979,1020.6131147151307,680.5890350362328,476.4123245253629,68.05890350362328,136.11780700724657,17.001203983944897,233.36036833322345,250.36157231716834,max-electron,growth-3pct
BG,2040,336.3799634086376,336.3799634086376,1051.2315081565846,714.851544747947,500.39608132356284,71.4851544747947,142.9703089495894,16.81899817043188,245.10829766317605,261.9272958336079,max-electron,growth-3pct
BG,2041,311.22154531203324,311.22154531203324,1082.7684534012822,771.546908089249,540.0828356624743,77.1546908089249,154.3093816178498,15.561077265601662,264.5480038456417,280.10908111124337,max-electron,growth-3pct
BG,2042,286.0631272154289,286.0631272154289,1115.2515070033205,829.1883797878916,580.4318658515241,82.91883797878916,165.8376759575783,14.303156360771446,284.31211166167225,298.6152680224437,max-electron,growth-3pct
BG,2043,260.9047091188246,260.9047091188246,1148.7090522134204,887.8043430945958,621.463040166217,88.78043430945958,177.56086861891916,13.045235455941231,304.41035316027495,317.4555886162162,max-electron,growth-3pct
BG,2044,235.74629102222022,235.74629102222022,1183.1703237798229,947.4240327576026,663.1968229303218,94.74240327576027,189.48480655152053,11.787314551111011,324.85275235192677,336.6400669030378,max-electron,growth-3pct
BG,2045,210.58787292561584,210.58787292561584,1218.6654334932177,1008.077560567602,705.6542923973213,100.8077560567602,201.6155121135204,10.529393646280793,345.64963396741933,356.1790276137001,max-electron,growth-3pct
BG,2046,185.42945482901155,185.42945482901155,1255.225396498014,1069.7959416690026,748.8571591683018,106.97959416690026,213.9591883338005,9.271472741450578,366.81163247946756,376.0831052209181,max-electron,growth-3pct
BG,2047,160.2710367324071,160.2710367324071,1292.8821583929548,1132.6111216605477,792.8277851623834,113.26111216605477,226.52222433210954,8.013551836620357,388.3497013949686,396.36325323158894,max-electron,growth-3pct
BG,2048,135.1126186358028,135.1126186358028,1331.6686231447434,1196.5560045089405,837.5892031562583,119.65560045089406,239.3112009017881,6.75563093179014,410.2751228260255,417.03075375781566,max-electron,growth-3pct
BG,2049,109.95420053919845,109.95420053919845,1371.6186818390859,1261.6644812998875,883.1651369099212,126.16644812998875,252.3328962599775,5.497710026959923,432.5995173481054,438.0972273750653,max-electron,growth-3pct
BG,2050,84.79578244259407,84.79578244259407,1412.7672422942583,1327.9714598516641,929.5800218961648,132.79714598516642,265.59429197033285,4.239789122129704,455.3348541539385,459.57464327606823,max-electron,growth-3pct
CY,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
CY,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,max-electron,growth-3pct
