country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
BG,2043,max-electron,growth-3pct,2181.9146168183192,16725.577622802808,2181.9146168183192,14543.663005984488,31206.754289222998,5929.283314952369,0.5760000000000001
BG,2044,max-electron,growth-3pct,2020.3821552231298,17227.34495148689,2020.3821552231298,15206.962796263762,32630.015648264456,6199.702973170247,0.6080000000000001
BG,2045,max-electron,growth-3pct,1858.84969362794,17744.165300031502,1858.84969362794,15885.315606403561,34085.576703187544,6476.259573605634,0.64
BG,2046,max-electron,growth-3pct,1697.3172320327512,18276.490259032445,1697.3172320327512,16579.173026999695,35574.40644486869,6759.137224525051,0.672
BG,2047,max-electron,growth-3pct,1535.7847704375608,18824.78496680342,1535.7847704375608,17289.00019636586,37097.50293391067,7048.5255574430275,0.7040000000000001
BG,2048,max-electron,growth-3pct,1374.2523088423716,19389.528515807524,1374.2523088423716,18015.27620696515,38655.89417273427,7344.619892819511,0.7360000000000001
BG,2049,max-electron,growth-3pct,1212.719847247182,19971.21437128175,1212.719847247182,18758.494524034566,40250.63900383296,7647.621410728263,0.7680000000000001
BG,2050,max-electron,growth-3pct,1051.1873856519926,20570.350802420202,1051.1873856519926,19519.16341676821,41882.828034975006,7957.737326645251,0.8
CY,2025,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,2026,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.032
CY,2027,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.064
CY,2028,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.09600000000000002
CY,2029,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.128
CY,2030,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.16
CY,2031,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.19200000000000003
CY,2032,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003
CY,2033,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.256
CY,2034,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
CY,2035,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.32
CY,2036,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.35200000000000004
CY,2037,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.38400000000000006
CY,2038,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.41600000000000004
CY,2039,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.44800000000000006
CY,2040,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.48
CY,2041,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.512
CY,2042,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.544
CY,2043,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.5760000000000001
CY,2044,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.6080000000000001
CY,2045,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.64
CY,2046,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.672
CY,2047,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.7040000000000001
CY,2048,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.7360000000000001
CY,2049,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.7680000000000001
CY,2050,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.8
CZ,2025,max-electron,growth-3pct,5112.8401366971475,5112.8401366971475,5112.8401366971475,0.0,0.0,0.0,0.0
CZ,2026,max-electron,growth-3pct,4766.067825220512,5266.2253407980625,4766.067825220512,500.15751557755084,1073.2023072945437,203.9084383859633,0.032
CZ,2027,max-electron,growth-3pct,4419.295513743876,5424.2121010220035,4419.295513743876,1004.9165872781277,2156.278305365631,409.69287801946984,0.064
CZ,2028,max-electron,growth-3pct,4072.523202267239,5586.938464052664,4072.523202267239,1514.4152617854252,3249.5242049365656,617.4095989379475,0.09600000000000002
CZ,2029,max-electron,growth-3pct,3725.7508907906044,5754.546617974244,3725.7508907906044,2028.7957271836399,4353.2451030523325,827.1165695799432,0.128
CZ,2030,max-electron,growth-3pct,3378.978579313969,5927.183016513472,3378.978579313969,2548.2044371995025,5467.755249669284,1038.873497437164,0.16
CZ,2031,max-electron,growth-3pct,3179.8504299016176,6104.998507008876,3179.8504299016176,2925.1480771072584,6276.574014697484,1192.549062792522,0.19200000000000003
CZ,2032,max-electron,growth-3pct,2980.7222804892676,6288.148462219143,2980.7222804892676,3307.426181729875,7096.839093460587,1348.3994277575116,0.22400000000000003
CZ,2033,max-electron,growth-3pct,2781.5941310769176,6476.7929160857175,2781.5941310769176,3695.1987850088,7928.893875370642,1506.489836320422,0.256
CZ,2034,max-electron,growth-3pct,2582.465981664567,6671.096703568289,2582.465981664567,4088.6307219037217,8773.092051522057,1666.8874897891908,0.28800000000000003
CZ,2035,max-electron,growth-3pct,2383.3378322522162,6871.229604675337,2383.3378322522162,4487.891772423121,9629.797923742075,1829.6616055109944,0.32
CZ,2036,max-electron,growth-3pct,2184.2096828398658,7077.366492815598,2184.2096828398658,4893.156809975731,10499.38672291275,1994.8834773534224,0.35200000000000004
CZ,2037,max-electron,growth-3pct,1985.081533427515,7289.687487600066,1985.081533427515,5304.605954172551,11382.24493684261,2162.626538000096,0.38400000000000006
CZ,2038,max-electron,growth-3pct,1785.953384015165,7508.378112228068,1785.953384015165,5722.424728212903,12278.77064797442,2332.9664231151396,0.41600000000000004
CZ,2039,max-electron,growth-3pct,1586.8252346028146,7733.629455594911,1586.8252346028146,6146.804220992096,13189.373881224246,2505.9810374326066,0.44800000000000006
CZ,2040,max-electron,growth-3pct,1387.6970851904641,7965.638339262758,1387.6970851904641,6577.941254072293,14114.476962255625,2681.750622828569,0.48
CZ,2041,max-electron,growth-3pct,1303.632912224261,8204.607489440641,1303.632912224261,6900.974577216381,14807.61881643917,2813.447575123442,0.512
