country,base_scenario,tech_scenario,year,ch4_share,h2_share,dri_total,steel_production,dri_share_of_steel
SI,GA,import-dri,2032,,,0.0,623195.0,0.0
SI,GA,import-dri,2033,,,0.0,623195.0,0.0
SI,GA,import-dri,2034,,,0.0,623195.0,0.0
SI,GA,import-dri,2035,,,0.0,623195.0,0.0
SI,GA,import-dri,2036,,,0.0,623195.0,0.0
SI,GA,import-dri,2037,,,0.0,623195.0,0.0
SI,GA,import-dri,2038,,,0.0,623195.0,0.0
SI,GA,import-dri,2039,,,0.0,623195.0,0.0
SI,GA,import-dri,2040,,,0.0,623195.0,0.0
SI,GA,import-dri,2041,,,0.0,623195.0,0.0
SI,GA,import-dri,2042,,,0.0,623195.0,0.0
SI,GA,import-dri,2043,,,0.0,623195.0,0.0
SI,GA,import-dri,2044,,,0.0,623195.0,0.0
SI,GA,import-dri,2045,,,0.0,623195.0,0.0
SI,GA,import-dri,2046,,,0.0,623195.0,0.0
SI,GA,import-dri,2047,,,0.0,623195.0,0.0
SI,GA,import-dri,2048,,,0.0,623195.0,0.0
SI,GA,import-dri,2049,,,0.0,623195.0,0.0
SI,GA,import-dri,2050,,,0.0,623195.0,0.0
SK,GA,import-dri,2019,,,0.0,3936731.457,0.0
SK,GA,import-dri,2020,,,0.0,3936731.457,0.0
SK,GA,import-dri,2021,,,0.0,3936731.457,0.0
SK,GA,import-dri,2022,,,0.0,3936731.457,0.0
SK,GA,import-dri,2023,,,0.0,3936731.457,0.0
SK,GA,import-dri,2024,,,0.0,3936731.457,0.0
SK,GA,import-dri,2025,,,0.0,3936731.457,0.0
SK,GA,import-dri,2026,1.0,0.0,131278.56487071284,3936731.457,0.03334709677422451
SK,GA,import-dri,2027,1.0,0.0,258178.46843053296,3936731.457,0.0655819354839303
SK,GA,import-dri,2028,1.0,0.0,380699.7106794603,3936731.457,0.0967045161291174
SK,GA,import-dri,2029,1.0,0.0,498842.291617495,3936731.457,0.12671483870978578
SK,GA,import-dri,2030,1.0,0.0,612606.2112446369,3936731.457,0.15561290322593546
SK,GA,import-dri,2031,1.0,0.0,721991.469560886,3936731.457,0.1833987096775664
SK,GA,import-dri,2032,1.0,0.0,826998.0665662425,3936731.457,0.2100722580646787
SK,GA,import-dri,2033,1.0,0.0,927626.0022607062,3936731.457,0.2356335483872722
SK,GA,import-dri,2034,1.0,0.0,1023875.276644277,3936731.457,0.26008258064534706
SK,GA,import-dri,2035,1.0,0.0,1115745.8897169554,3936731.457,0.2834193548389032
SK,GA,import-dri,2036,1.0,0.0,1203237.841478741,3936731.457,0.30564387096794066
SK,GA,import-dri,2037,1.0,0.0,1286351.1319296334,3936731.457,0.32675612903245926
SK,GA,import-dri,2038,1.0,0.0,1365085.7610696338,3936731.457,0.3467561290324594
SK,GA,import-dri,2039,1.0,0.0,1439441.7288987408,3936731.457,0.3656438709679406
SK,GA,import-dri,2040,1.0,0.0,1509419.0354169554,3936731.457,0.3834193548389032
SK,GA,import-dri,2041,1.0,0.0,1575017.680624277,3936731.457,0.4000825806453471
SK,GA,import-dri,2042,1.0,0.0,1636237.6645207065,3936731.457,0.4156335483872723
SK,GA,import-dri,2043,1.0,0.0,1693078.9871062422,3936731.457,0.43007225806467864
SK,GA,import-dri,2044,1.0,0.0,1745541.6483808863,3936731.457,0.4433987096775665
SK,GA,import-dri,2045,1.0,0.0,1793625.648344637,3936731.457,0.45561290322593545
SK,GA,import-dri,2046,1.0,0.0,1837330.9869974952,3936731.457,0.46671483870978586
SK,GA,import-dri,2047,1.0,0.0,1876657.6643394602,3936731.457,0.47670451612911735
SK,GA,import-dri,2048,1.0,0.0,1911605.6803705331,3936731.457,0.48558193548393036
SK,GA,import-dri,2049,1.0,0.0,1942175.0350907128,3936731.457,0.4933470967742245
SK,GA,import-dri,2050,1.0,0.0,1968365.7285,3936731.457,0.5
