country,scenario,year,naphta_total,naphta_domestic,naphta_imported,electricity_demand_from_naphta,ch4_demand_from_naphta,h2_demand_from_naphta,demand_factor,import_share
GR,intermediary-eu-naphta,2040,29049.78440054811,29049.78440054811,0.0,1704.060352936152,462.4725676567259,259.7050725409001,0.5941987850139727,0.0
GR,intermediary-eu-naphta,2041,28178.29086853166,28178.29086853166,0.0,1652.9385423480671,448.59839062702406,251.91392036467306,0.5763728214635535,0.0
GR,intermediary-eu-naphta,2042,27332.94214247571,27332.94214247571,0.0,1603.350386077625,435.1404389082133,244.35650275373285,0.5590816368196468,0.0
GR,intermediary-eu-naphta,2043,26512.95387820144,26512.95387820144,0.0,1555.2498744952964,422.0862257409669,237.02580767112087,0.5423091877150574,0.0
GR,intermediary-eu-naphta,2044,25717.565261855394,25717.565261855394,0.0,1508.5923782604373,409.42363896873786,229.91503344098723,0.5260399120836057,0.0
GR,intermediary-eu-naphta,2045,24946.038303999732,24946.038303999732,0.0,1463.3346069126242,397.14092979967575,223.0175824377576,0.5102587147210975,0.0
GR,intermediary-eu-naphta,2046,24072.92696335974,24072.92696335974,0.0,1412.1178956706822,383.2409972566871,215.21196705243608,0.4923996597058591,0.0
GR,intermediary-eu-naphta,2047,23230.374519642155,23230.374519642155,0.0,1362.6937693222087,369.8275623527031,207.67954820560087,0.4751656716161541,0.0
GR,intermediary-eu-naphta,2048,22417.311411454677,22417.311411454677,0.0,1314.9994873959313,356.8835976703585,200.41076401840482,0.4585348731095887,0.0
GR,intermediary-eu-naphta,2049,21632.705512053763,21632.705512053763,0.0,1268.9745053370737,344.3926717518959,193.39638727776062,0.4424861525507531,0.0
GR,intermediary-eu-naphta,2050,20875.560819131882,20875.560819131882,0.0,1224.5603976502762,332.33892824057955,186.62751372303902,0.4269991372114767,0.0
HR,intermediary-eu-naphta,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HR,intermediary-eu-naphta,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0
HR,intermediary-eu-naphta,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.992016,0.0
HR,intermediary-eu-naphta,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.988047936,0.0
HR,intermediary-eu-naphta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.984095744256,0.0
HR,intermediary-eu-naphta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.980159361278976,0.0
HR,intermediary-eu-naphta,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.97623872383386,0.0
HR,intermediary-eu-naphta,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.9723337689385245,0.0
HR,intermediary-eu-naphta,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.9684444338627705,0.0
HR,intermediary-eu-naphta,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.9645706561273194,0.0
HR,intermediary-eu-naphta,2029,0.0,0.0,0.0,0.0,0.0,0.0,0.9607123735028101,0.0
HR,intermediary-eu-naphta,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.861182571607919,0.0
HR,intermediary-eu-naphta,2031,0.0,0.0,0.0,0.0,0.0,0.0,0.8439589201757606,0.0
HR,intermediary-eu-naphta,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.8270797417722453,0.0
HR,intermediary-eu-naphta,2033,0.0,0.0,0.0,0.0,0.0,0.0,0.8105381469368004,0.0
HR,intermediary-eu-naphta,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.7943273839980644,0.0
HR,intermediary-eu-naphta,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.778440836318103,0.0
HR,intermediary-eu-naphta,2036,0.0,0.0,0.0,0.0,0.0,0.0,0.7550876112285598,0.0
HR,intermediary-eu-naphta,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.7324349828917031,0.0
HR,intermediary-eu-naphta,2038,0.0,0.0,0.0,0.0,0.0,0.0,0.7104619334049519,0.0
HR,intermediary-eu-naphta,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.6891480754028034,0.0
HR,intermediary-eu-naphta,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.5941987850139727,0.0
HR,intermediary-eu-naphta,2041,0.0,0.0,0.0,0.0,0.0,0.0,0.5763728214635535,0.0
HR,intermediary-eu-naphta,2042,0.0,0.0,0.0,0.0,0.0,0.0,0.5590816368196468,0.0
HR,intermediary-eu-naphta,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.5423091877150574,0.0
HR,intermediary-eu-naphta,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.5260399120836057,0.0
HR,intermediary-eu-naphta,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.5102587147210975,0.0
HR,intermediary-eu-naphta,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.4923996597058591,0.0
HR,intermediary-eu-naphta,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.4751656716161541,0.0
HR,intermediary-eu-naphta,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.4585348731095887,0.0
HR,intermediary-eu-naphta,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.4424861525507531,0.0
HR,intermediary-eu-naphta,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.4269991372114767,0.0
HU,intermediary-eu-naphta,2019,11744999.999999998,11744999.999999998,0.0,688961.6999999998,186980.39999999997,105000.29999999999,1.0,0.0
HU,intermediary-eu-naphta,2020,11698019.999999998,11698019.999999998,0.0,686205.8531999999,186232.47839999996,104580.29879999999,0.996,0.0
HU,intermediary-eu-naphta,2021,11651227.919999998,11651227.919999998,0.0,683461.0297871998,185487.54848639996,104161.97760479998,0.992016,0.0
HU,intermediary-eu-naphta,2022,11604623.008319998,11604623.008319998,0.0,680727.185668051,184745.59829245438,103745.32969438078,0.988047936,0.0
HU,intermediary-eu-naphta,2023,11558204.516286718,11558204.516286718,0.0,678004.2769253788,184006.61589928454,103330.34837560325,0.984095744256,0.0
HU,intermediary-eu-naphta,2024,11511971.698221572,11511971.698221572,0.0,675292.2598176773,183270.58943568743,102917.02698210086,0.980159361278976,0.0
HU,intermediary-eu-naphta,2025,11465923.811428685,11465923.811428685,0.0,672591.0907784066,182537.50707794467,102505.35887417244,0.97623872383386,0.0
HU,intermediary-eu-naphta,2026,11420060.116182968,11420060.116182968,0.0,669900.7264152928,181807.35704963285,102095.33743867574,0.9723337689385245,0.0
HU,intermediary-eu-naphta,2027,11374379.875718238,11374379.875718238,0.0,667221.1235096318,181080.12762143434,101686.95608892104,0.9684444338627705,0.0
HU,intermediary-eu-naphta,2028,11328882.356215365,11328882.356215365,0.0,664552.2390155933,180355.8071109486,101280.20826456537,0.9645706561273194,0.0
