country,year,jet_fossil_kt_per_yr,jet_total_kt_per_yr,jet_esaf_kt_per_yr,h2_esaf_kt_per_yr
IT,2047,25997.7580943564,62261.75132947271,36263.993235116315,18131.996617558158
IT,2048,23912.376429033706,61639.13381617798,37726.75738714427,18863.378693572136
IT,2049,21826.99476371099,61022.7424780162,39195.74771430521,19597.873857152605
IT,2050,19741.613098388287,60412.515053236035,40670.90195484775,20335.450977423876
LT,2025,0.0,0.0,0.0,0.0
LT,2026,0.0,0.0,0.0,0.0
LT,2027,0.0,0.0,0.0,0.0
LT,2028,0.0,0.0,0.0,0.0
LT,2029,0.0,0.0,0.0,0.0
LT,2030,0.0,0.0,0.0,0.0
LT,2031,0.0,0.0,0.0,0.0
