DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-01,1.083,p,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-02,1.077,p,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-03,1.519,p,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-04,3.137,p,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-05,4.220,p,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-06,5.891,p,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-07,7.293,p,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-08,7.825,p,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-09,5.883,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-10,3.795,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Montenegro,2025-11,1.232,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2024-12,0.474,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-01,0.691,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-02,0.548,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-03,0.595,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-04,0.653,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-05,0.779,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-06,0.924,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-07,1.558,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-08,0.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-09,0.860,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-10,0.655,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,North Macedonia,2025-11,0.510,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2024-12,11.391,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-01,11.289,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-02,10.880,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-03,13.361,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-04,16.108,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-05,17.629,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-06,17.429,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-07,18.658,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-08,18.125,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-09,17.730,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-10,18.409,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Malta,2025-11,14.655,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2024-12,271.724,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-01,260.006,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-02,245.850,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-03,280.607,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-04,288.903,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-05,286.324,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-06,294.353,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-07,319.445,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-08,320.743,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-09,298.818,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-10,300.993,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Netherlands,2025-11,270.432,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2024-12,56.119,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-01,51.742,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-02,58.255,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-03,62.055,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-04,78.491,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-05,87.771,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-06,93.661,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-07,74.612,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-08,77.057,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-09,97.768,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-10,93.708,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Norway,2025-11,53.438,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2024-12,102.323,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-01,96.994,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-02,93.463,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-03,98.876,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-04,105.312,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-05,126.832,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-06,135.129,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-07,144.748,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-08,151.868,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-09,140.799,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-10,133.006,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Poland,2025-11,106.269,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2024-12,141.074,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-01,115.354,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-02,110.976,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-03,137.716,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-04,154.926,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-05,170.200,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-06,176.783,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-07,194.582,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-08,189.683,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-09,183.728,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-10,153.488,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Portugal,2025-11,129.976,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2024-12,8.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-01,0.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-02,1.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-03,17.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-04,4.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-05,5.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-06,3.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-07,9.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-08,14.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-09,2.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-10,12.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Romania,2025-11,3.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2024-12,15.615,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-01,15.570,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-02,14.559,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-03,15.901,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-04,15.131,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-05,18.209,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-06,19.710,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-07,20.844,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-08,21.908,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-09,21.768,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-10,18.691,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Serbia,2025-11,14.751,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2024-12,43.890,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-01,46.319,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-02,54.608,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-03,54.006,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-04,54.417,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-05,69.209,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-06,67.561,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-07,68.410,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-08,74.731,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-09,69.453,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-10,74.520,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Sweden,2025-11,49.001,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2024-12,2.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-01,2.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-02,1.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-03,2.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-04,2.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-05,3.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-06,4.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-07,3.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-08,3.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-09,5.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-10,4.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovenia,2025-11,3.000,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2024-12,3.550,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-01,3.593,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-02,3.373,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-03,3.610,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-04,4.040,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-05,4.905,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-06,7.884,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-07,8.650,,
ESTAT:NRG_CB_OILM(1.0),27/02/26 23:00:00,Monthly,Gross inland deliveries - observed,Kerosene-type jet fuel (excluding biofuel portion),Thousand tonnes,Slovakia,2025-08,2.934,,
