country,base_scenario,scenario,year,nh3_consumption_t,nh3_domestic_t,nh3_imported_t,nh3_domestic_ch4_to_h2_to_nh3_t,nh3_domestic_h2_to_nh3_t,h2_demand_network_t,h2_produced_onsite_t,nh3_core_t,nh3_maritime_t,ch4_demand_for_h2_t,ch4_demand_for_nh3_t,hb_electricity_kwh,domestic_share,h2_route_share_of_domestic
HR,GA,intermediary-eu-nh3,2030,394000.0,377114.28571428574,16885.71428571426,251409.52380952385,125704.76190476191,22626.85714285714,45253.71428571429,394000.0,0.0,119088.7218045113,119088.7218045113,371540.5365714286,0.9571428571428572,0.3333333333333333
HR,GA,intermediary-eu-nh3,2031,394000.0,377114.28571428574,16885.71428571426,251409.52380952385,125704.76190476191,22626.85714285714,45253.71428571429,394000.0,0.0,119088.7218045113,119088.7218045113,371540.5365714286,0.9571428571428572,0.3333333333333333
HR,GA,intermediary-eu-nh3,2032,394000.0,377114.28571428574,16885.71428571426,251409.52380952385,125704.76190476191,22626.85714285714,45253.71428571429,394000.0,0.0,119088.7218045113,119088.7218045113,371540.5365714286,0.9571428571428572,0.3333333333333333
HR,GA,intermediary-eu-nh3,2033,394000.0,377114.28571428574,16885.71428571426,251409.52380952385,125704.76190476191,22626.85714285714,45253.71428571429,394000.0,0.0,119088.7218045113,119088.7218045113,371540.5365714286,0.9571428571428572,0.3333333333333333
HR,GA,intermediary-eu-nh3,2034,394000.0,368671.4285714286,25328.57142857142,245780.9523809524,122890.47619047618,22120.285714285714,44240.57142857143,394000.0,0.0,116422.55639097745,116422.55639097745,363222.4648571429,0.9357142857142857,0.3333333333333333
HR,GA,intermediary-eu-nh3,2035,394000.0,368671.4285714286,25328.57142857142,184335.7142857143,184335.7142857143,33180.42857142857,33180.42857142857,394000.0,0.0,87316.9172932331,87316.9172932331,363222.4648571429,0.9357142857142857,0.5
HR,GA,intermediary-eu-nh3,2036,394000.0,368671.4285714286,25328.57142857142,184335.7142857143,184335.7142857143,33180.42857142857,33180.42857142857,394000.0,0.0,87316.9172932331,87316.9172932331,363222.4648571429,0.9357142857142857,0.5
HR,GA,intermediary-eu-nh3,2037,394000.0,368671.4285714286,25328.57142857142,184335.7142857143,184335.7142857143,33180.42857142857,33180.42857142857,394000.0,0.0,87316.9172932331,87316.9172932331,363222.4648571429,0.9357142857142857,0.5
HR,GA,intermediary-eu-nh3,2038,394000.0,368671.4285714286,25328.57142857142,184335.7142857143,184335.7142857143,33180.42857142857,33180.42857142857,394000.0,0.0,87316.9172932331,87316.9172932331,363222.4648571429,0.9357142857142857,0.5
HR,GA,intermediary-eu-nh3,2039,394000.0,360228.5714285714,33771.42857142858,180114.2857142857,180114.2857142857,32420.571428571428,32420.571428571428,394000.0,0.0,85317.29323308272,85317.29323308272,354904.3931428571,0.9142857142857143,0.5
HR,GA,intermediary-eu-nh3,2040,394000.0,360228.5714285714,33771.42857142858,120076.19047619047,240152.38095238095,43227.42857142857,21613.714285714286,394000.0,0.0,56878.19548872181,56878.19548872181,354904.3931428571,0.9142857142857143,0.6666666666666666
HR,GA,intermediary-eu-nh3,2041,394000.0,360228.5714285714,33771.42857142858,120076.19047619047,240152.38095238095,43227.42857142857,21613.714285714286,394000.0,0.0,56878.19548872181,56878.19548872181,354904.3931428571,0.9142857142857143,0.6666666666666666
HR,GA,intermediary-eu-nh3,2042,394000.0,360228.5714285714,33771.42857142858,120076.19047619047,240152.38095238095,43227.42857142857,21613.714285714286,394000.0,0.0,56878.19548872181,56878.19548872181,354904.3931428571,0.9142857142857143,0.6666666666666666
HR,GA,intermediary-eu-nh3,2043,394000.0,360228.5714285714,33771.42857142858,120076.19047619047,240152.38095238095,43227.42857142857,21613.714285714286,394000.0,0.0,56878.19548872181,56878.19548872181,354904.3931428571,0.9142857142857143,0.6666666666666666
HR,GA,intermediary-eu-nh3,2044,394000.0,351785.71428571426,42214.28571428574,117261.90476190476,234523.8095238095,42214.28571428571,21107.142857142855,394000.0,0.0,55545.112781954886,55545.112781954886,346586.3214285714,0.8928571428571428,0.6666666666666666
HR,GA,intermediary-eu-nh3,2045,394000.0,351785.71428571426,42214.28571428574,58630.95238095237,293154.7619047619,52767.85714285714,10553.571428571426,394000.0,0.0,27772.55639097744,27772.55639097744,346586.3214285714,0.8928571428571428,0.8333333333333334
HR,GA,intermediary-eu-nh3,2046,394000.0,351785.71428571426,42214.28571428574,58630.95238095237,293154.7619047619,52767.85714285714,10553.571428571426,394000.0,0.0,27772.55639097744,27772.55639097744,346586.3214285714,0.8928571428571428,0.8333333333333334
HR,GA,intermediary-eu-nh3,2047,394000.0,351785.71428571426,42214.28571428574,58630.95238095237,293154.7619047619,52767.85714285714,10553.571428571426,394000.0,0.0,27772.55639097744,27772.55639097744,346586.3214285714,0.8928571428571428,0.8333333333333334
HR,GA,intermediary-eu-nh3,2048,394000.0,351785.71428571426,42214.28571428574,58630.95238095237,293154.7619047619,52767.85714285714,10553.571428571426,394000.0,0.0,27772.55639097744,27772.55639097744,346586.3214285714,0.8928571428571428,0.8333333333333334
HR,GA,intermediary-eu-nh3,2049,394000.0,343342.85714285716,50657.14285714284,57223.80952380953,286119.04761904763,51501.42857142857,10300.285714285714,394000.0,0.0,27106.015037593985,27106.015037593985,338268.2497142857,0.8714285714285714,0.8333333333333334
