country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
CZ,2037,more-molecule,decline-1pct,2027.6789104446627,4541.103400948309,2027.6789104446627,2513.4244905036467,5393.126921834458,1024.694115148547,0.38400000000000006
CZ,2038,more-molecule,decline-1pct,1825.7790138976343,4495.692366938826,1825.7790138976343,2669.913353041192,5728.909556525573,1088.4928157398588,0.41600000000000004
CZ,2039,more-molecule,decline-1pct,1623.879117350607,4450.735443269438,1623.879117350607,2826.8563259188313,6065.666588780608,1152.4766518683157,0.44800000000000006
CZ,2040,more-molecule,decline-1pct,1421.9792208035797,4406.228088836743,1421.9792208035797,2984.2488680331635,6403.388274623924,1216.6437721785455,0.48
CZ,2041,more-molecule,decline-1pct,1327.7398182245472,4362.165807948376,1327.7398182245472,3034.425989723829,6511.054761869724,1237.1004047552476,0.512
CZ,2042,more-molecule,decline-1pct,1233.5004156455157,4318.544149868892,1233.5004156455157,3085.0437342233768,6619.666706097397,1257.7366741585054,0.544
CZ,2043,more-molecule,decline-1pct,1139.261013066484,4275.358708370203,1139.261013066484,3136.097695303719,6729.214652737126,1278.550784020054,0.5760000000000001
CZ,2044,more-molecule,decline-1pct,1045.0216104874523,4232.605121286501,1045.0216104874523,3187.583510799049,6839.689241764793,1299.5409559353106,0.6080000000000001
CZ,2045,more-molecule,decline-1pct,950.7822079084203,4190.279070073636,950.7822079084203,3239.4968621652156,6951.081206756518,1320.7054292837386,0.64
CZ,2046,more-molecule,decline-1pct,856.5428053293886,4148.376279372899,856.5428053293886,3291.8334740435107,7063.381373952659,1342.0424610510051,0.672
CZ,2047,more-molecule,decline-1pct,762.3034027503568,4106.892516579171,762.3034027503568,3344.589113828814,7176.580661331173,1363.550325652923,0.7040000000000001
CZ,2048,more-molecule,decline-1pct,668.064000171325,4065.823591413379,668.064000171325,3397.759591242054,7290.670077690236,1385.227314761145,0.7360000000000001
CZ,2049,more-molecule,decline-1pct,573.8245975922932,4025.165355499245,573.8245975922932,3451.3407579069517,7405.640721740042,1407.071737130608,0.7680000000000001
CZ,2050,more-molecule,decline-1pct,479.58519501326157,3984.913701944253,479.58519501326157,3505.3285069309914,7521.483781203685,1429.0819184287002,0.8
DE,2025,more-molecule,decline-1pct,314144.9034871672,314144.9034871672,314144.9034871672,0.0,0.0,0.0,0.0
DE,2026,more-molecule,decline-1pct,293514.9925801082,311003.45445229555,293514.9925801082,17488.461872187327,37525.49356494467,7129.843777339487,0.032
DE,2027,more-molecule,decline-1pct,272885.0816730492,307893.41990777256,272885.0816730492,35008.33823472337,75118.39410164261,14272.494879312097,0.064
DE,2028,more-molecule,decline-1pct,252255.17076599007,304814.48570869485,252255.17076599007,52559.314942704776,112778.02754037658,21427.825232671552,0.09600000000000002
DE,2029,more-molecule,decline-1pct,231625.2598589311,301766.3408516079,231625.2598589311,70141.08099267681,150503.72655212562,28595.70804490387,0.128
