country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
BE,2043,2007.255783029541,2007.255783029541,3998.302216768715,1991.046433739174,1393.7325036174218,199.1046433739174,398.2092867478348,100.36278915147705,682.690001200488,783.0527903519651,more-molecule,decline-1pct
BE,2044,1801.7415229380476,1801.7415229380476,3958.319194601028,2156.5776716629803,1509.604370164086,215.65776716629804,431.3155343325961,90.08707614690239,739.4473520598026,829.534428206705,more-molecule,decline-1pct
BE,2045,1596.2272628465537,1596.2272628465537,3918.7360026550177,2322.5087398084643,1625.7561178659248,232.25087398084645,464.5017479616929,79.81136314232769,796.3417967055261,876.1531598478538,more-molecule,decline-1pct
BE,2046,1390.7130027550597,1390.7130027550597,3879.5486426284674,2488.8356398734077,1742.1849479113853,248.88356398734078,497.76712797468156,69.535650137753,853.371964199794,922.907614337547,more-molecule,decline-1pct
BE,2047,1185.198742663566,1185.198742663566,3840.7531562021827,2655.5544135386167,1858.8880894770316,265.5554413538617,531.1108827077234,59.259937133178305,910.5364973141209,969.7964344472991,more-molecule,decline-1pct
BE,2048,979.684482572072,979.684482572072,3802.3456246401606,2822.6611420680883,1975.8627994476617,282.2661142068088,564.5322284136176,48.98422412860361,967.834052392306,1016.8182765209096,more-molecule,decline-1pct
BE,2049,774.1702224805786,774.1702224805786,3764.3221683937586,2990.15194591318,2093.106362139226,299.015194591318,598.030389182636,38.70851112402893,1025.2632992147112,1063.9718103387402,more-molecule,decline-1pct
BE,2050,568.6559623890847,568.6559623890847,3726.6789467098215,3158.0229843207367,2210.6160890245155,315.8022984320737,631.6045968641474,28.432798119454237,1082.822920863894,1111.2557189833483,more-molecule,decline-1pct
BG,2025,673.1103226124927,673.1103226124927,673.1103226124927,0.0,0.0,0.0,0.0,33.65551613062464,0.0,33.65551613062464,more-molecule,decline-1pct
BG,2026,611.0902668590251,611.0902668590251,666.3792193863678,55.28895252734276,38.702266769139925,5.5288952527342765,11.057790505468553,30.554513342951253,18.95747604257528,49.51198938552653,more-molecule,decline-1pct
BG,2027,549.0702111055574,549.0702111055574,659.7154271925041,110.64521608694668,77.45165126086266,11.064521608694669,22.129043217389338,27.453510555277873,37.93803169189227,65.39154224717015,more-molecule,decline-1pct
BG,2028,487.0501553520898,487.0501553520898,653.1182729205791,166.0681175684893,116.2476822979425,16.60681175684893,33.21362351369786,24.352507767604493,56.94143615188361,81.2939439194881,more-molecule,decline-1pct
BG,2029,425.0300995986223,425.0300995986223,646.5870901913732,221.55699059275094,155.08989341492565,22.155699059275094,44.31139811855019,21.251504979931116,75.96746093444244,97.21896591437356,more-molecule,decline-1pct
BG,2030,363.01004384515477,363.01004384515477,640.1212192894595,277.11117544430476,193.9778228110133,27.71111754443048,55.42223508886096,18.15050219225774,95.0158798363432,113.16638202860094,more-molecule,decline-1pct
BG,2031,363.5706771175025,363.5706771175025,633.7200070965649,270.14932997906243,189.1045309853437,27.014932997906243,54.029865995812486,18.178533855875127,92.62880226322092,110.80733611909605,more-molecule,decline-1pct
BG,2032,364.1313103898502,364.1313103898502,627.3828070255993,263.25149663574905,184.27604764502433,26.325149663574905,52.65029932714981,18.20656551949251,90.26367316646564,108.47023868595815,more-molecule,decline-1pct
BG,2033,364.6919436621979,364.6919436621979,621.1089789553433,256.41703529314543,179.4919247052018,25.641703529314544,51.28340705862909,18.234597183109894,87.92027306131371,106.1548702444236,more-molecule,decline-1pct
BG,2034,365.2525769345458,365.2525769345458,614.8978891657898,249.64531223124402,174.7517185618708,24.964531223124403,49.92906244624881,18.262628846727292,85.59838465784894,103.86101350457623,more-molecule,decline-1pct
BG,2035,365.8132102068935,365.8132102068935,608.748910274132,242.93570006723849,170.05499004706692,24.29357000672385,48.5871400134477,18.290660510344676,83.29779283905472,101.5884533493994,more-molecule,decline-1pct
BG,2036,366.37384347924115,366.37384347924115,602.6614211713907,236.2875776921495,165.40130438450464,23.628757769214953,47.25751553842991,18.31869217396206,81.01828463908421,99.33697681304628,more-molecule,decline-1pct
BG,2037,366.9344767515889,366.9344767515889,596.6348069596767,229.7003302080878,160.79023114566144,22.97003302080878,45.94006604161756,18.346723837579443,78.75964922174913,97.10637305932858,more-molecule,decline-1pct
BG,2038,367.4951100239366,367.4951100239366,590.6684588900799,223.17334886614333,156.22134420630033,22.317334886614333,44.634669773228666,18.37475550119683,76.52167785922322,94.89643336042005,more-molecule,decline-1pct
BG,2039,368.05574329628433,368.05574329628433,584.7617743011791,216.70603100489478,151.69422170342634,21.67060310048948,43.34120620097896,18.402787164814217,74.30416391095831,92.70695107577252,more-molecule,decline-1pct
BG,2040,368.616376568632,368.616376568632,578.9141565581673,210.2977799895353,147.20844599267468,21.02977799895353,42.05955599790706,18.4308188284316,72.10690280281185,90.53772163124344,more-molecule,decline-1pct
