country,base_scenario,scenario,year,nh3_consumption_t,nh3_domestic_t,nh3_imported_t,nh3_domestic_ch4_to_h2_to_nh3_t,nh3_domestic_h2_to_nh3_t,h2_demand_network_t,h2_produced_onsite_t,nh3_core_t,nh3_maritime_t,ch4_demand_for_h2_t,ch4_demand_for_nh3_t,hb_electricity_mwh,domestic_share,h2_route_share_of_domestic
EE,DE,import-eu-nh3,2028,22000.0,20428.571428571428,1571.4285714285725,20428.571428571428,0.0,0.0,3677.142857142857,22000.0,0.0,9676.69172932331,9676.69172932331,20126.63714285714,0.9285714285714286,0.0
EE,DE,import-eu-nh3,2029,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,DE,import-eu-nh3,2030,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,DE,import-eu-nh3,2031,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,DE,import-eu-nh3,2032,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,DE,import-eu-nh3,2033,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,DE,import-eu-nh3,2034,22000.0,17285.714285714286,4714.285714285714,17285.714285714286,0.0,0.0,3111.4285714285716,22000.0,0.0,8187.969924812031,8187.969924812031,17030.231428571427,0.7857142857142857,0.0
EE,DE,import-eu-nh3,2035,22000.0,17285.714285714286,4714.285714285714,12964.285714285714,4321.428571428572,777.8571428571429,2333.5714285714284,22000.0,0.0,6140.977443609023,6140.977443609023,17030.231428571427,0.7857142857142857,0.25
EE,DE,import-eu-nh3,2036,22000.0,17285.714285714286,4714.285714285714,12964.285714285714,4321.428571428572,777.8571428571429,2333.5714285714284,22000.0,0.0,6140.977443609023,6140.977443609023,17030.231428571427,0.7857142857142857,0.25
EE,DE,import-eu-nh3,2037,22000.0,17285.714285714286,4714.285714285714,12964.285714285714,4321.428571428572,777.8571428571429,2333.5714285714284,22000.0,0.0,6140.977443609023,6140.977443609023,17030.231428571427,0.7857142857142857,0.25
EE,DE,import-eu-nh3,2038,22000.0,17285.714285714286,4714.285714285714,12964.285714285714,4321.428571428572,777.8571428571429,2333.5714285714284,22000.0,0.0,6140.977443609023,6140.977443609023,17030.231428571427,0.7857142857142857,0.25
EE,DE,import-eu-nh3,2039,22000.0,15714.285714285714,6285.714285714286,11785.714285714286,3928.5714285714284,707.1428571428571,2121.4285714285716,22000.0,0.0,5582.706766917294,5582.706766917294,15482.028571428571,0.7142857142857143,0.25
EE,DE,import-eu-nh3,2040,22000.0,15714.285714285714,6285.714285714286,7857.142857142857,7857.142857142857,1414.2857142857142,1414.2857142857142,22000.0,0.0,3721.8045112781956,3721.8045112781956,15482.028571428571,0.7142857142857143,0.5
EE,DE,import-eu-nh3,2041,22000.0,15714.285714285714,6285.714285714286,7857.142857142857,7857.142857142857,1414.2857142857142,1414.2857142857142,22000.0,0.0,3721.8045112781956,3721.8045112781956,15482.028571428571,0.7142857142857143,0.5
EE,DE,import-eu-nh3,2042,22000.0,15714.285714285714,6285.714285714286,7857.142857142857,7857.142857142857,1414.2857142857142,1414.2857142857142,22000.0,0.0,3721.8045112781956,3721.8045112781956,15482.028571428571,0.7142857142857143,0.5
EE,DE,import-eu-nh3,2043,22000.0,15714.285714285714,6285.714285714286,7857.142857142857,7857.142857142857,1414.2857142857142,1414.2857142857142,22000.0,0.0,3721.8045112781956,3721.8045112781956,15482.028571428571,0.7142857142857143,0.5
EE,DE,import-eu-nh3,2044,22000.0,14142.857142857141,7857.142857142859,7071.428571428571,7071.428571428571,1272.8571428571427,1272.8571428571427,22000.0,0.0,3349.6240601503755,3349.6240601503755,13933.825714285713,0.6428571428571428,0.5
EE,DE,import-eu-nh3,2045,22000.0,14142.857142857141,7857.142857142859,3535.7142857142862,10607.142857142855,1909.2857142857138,636.4285714285714,22000.0,0.0,1674.8120300751882,1674.8120300751882,13933.825714285713,0.6428571428571428,0.75
EE,DE,import-eu-nh3,2046,22000.0,14142.857142857141,7857.142857142859,3535.7142857142862,10607.142857142855,1909.2857142857138,636.4285714285714,22000.0,0.0,1674.8120300751882,1674.8120300751882,13933.825714285713,0.6428571428571428,0.75
EE,DE,import-eu-nh3,2047,22000.0,14142.857142857141,7857.142857142859,3535.7142857142862,10607.142857142855,1909.2857142857138,636.4285714285714,22000.0,0.0,1674.8120300751882,1674.8120300751882,13933.825714285713,0.6428571428571428,0.75
EE,DE,import-eu-nh3,2048,22000.0,14142.857142857141,7857.142857142859,3535.7142857142862,10607.142857142855,1909.2857142857138,636.4285714285714,22000.0,0.0,1674.8120300751882,1674.8120300751882,13933.825714285713,0.6428571428571428,0.75
EE,DE,import-eu-nh3,2049,22000.0,12571.42857142857,9428.57142857143,3142.857142857143,9428.571428571428,1697.1428571428569,565.7142857142858,22000.0,0.0,1488.7218045112784,1488.7218045112784,12385.622857142856,0.5714285714285714,0.75
EE,DE,import-eu-nh3,2050,22000.0,11000.0,11000.0,0.0,11000.0,1980.0,0.0,22000.0,0.0,0.0,0.0,10837.42,0.5,1.0
EE,GA,import-eu-nh3,2019,22000.0,22000.0,0.0,22000.0,0.0,0.0,3960.0,22000.0,0.0,10421.052631578948,10421.052631578948,21674.84,1.0,0.0
EE,GA,import-eu-nh3,2020,22000.0,22000.0,0.0,22000.0,0.0,0.0,3960.0,22000.0,0.0,10421.052631578948,10421.052631578948,21674.84,1.0,0.0
EE,GA,import-eu-nh3,2021,22000.0,22000.0,0.0,22000.0,0.0,0.0,3960.0,22000.0,0.0,10421.052631578948,10421.052631578948,21674.84,1.0,0.0
EE,GA,import-eu-nh3,2022,22000.0,22000.0,0.0,22000.0,0.0,0.0,3960.0,22000.0,0.0,10421.052631578948,10421.052631578948,21674.84,1.0,0.0
EE,GA,import-eu-nh3,2023,22000.0,22000.0,0.0,22000.0,0.0,0.0,3960.0,22000.0,0.0,10421.052631578948,10421.052631578948,21674.84,1.0,0.0
EE,GA,import-eu-nh3,2024,22000.0,20428.571428571428,1571.4285714285725,20428.571428571428,0.0,0.0,3677.142857142857,22000.0,0.0,9676.69172932331,9676.69172932331,20126.63714285714,0.9285714285714286,0.0
EE,GA,import-eu-nh3,2025,22000.0,20428.571428571428,1571.4285714285725,20428.571428571428,0.0,0.0,3677.142857142857,22000.0,0.0,9676.69172932331,9676.69172932331,20126.63714285714,0.9285714285714286,0.0
EE,GA,import-eu-nh3,2026,22000.0,20428.571428571428,1571.4285714285725,20428.571428571428,0.0,0.0,3677.142857142857,22000.0,0.0,9676.69172932331,9676.69172932331,20126.63714285714,0.9285714285714286,0.0
EE,GA,import-eu-nh3,2027,22000.0,20428.571428571428,1571.4285714285725,20428.571428571428,0.0,0.0,3677.142857142857,22000.0,0.0,9676.69172932331,9676.69172932331,20126.63714285714,0.9285714285714286,0.0
EE,GA,import-eu-nh3,2028,22000.0,20428.571428571428,1571.4285714285725,20428.571428571428,0.0,0.0,3677.142857142857,22000.0,0.0,9676.69172932331,9676.69172932331,20126.63714285714,0.9285714285714286,0.0
EE,GA,import-eu-nh3,2029,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,GA,import-eu-nh3,2030,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,GA,import-eu-nh3,2031,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,GA,import-eu-nh3,2032,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,GA,import-eu-nh3,2033,22000.0,18857.14285714286,3142.8571428571413,18857.14285714286,0.0,0.0,3394.285714285714,22000.0,0.0,8932.33082706767,8932.33082706767,18578.434285714287,0.8571428571428572,0.0
EE,GA,import-eu-nh3,2034,22000.0,17285.714285714286,4714.285714285714,17285.714285714286,0.0,0.0,3111.4285714285716,22000.0,0.0,8187.969924812031,8187.969924812031,17030.231428571427,0.7857142857142857,0.0
EE,GA,import-eu-nh3,2035,22000.0,17285.714285714286,4714.285714285714,12964.285714285714,4321.428571428572,777.8571428571429,2333.5714285714284,22000.0,0.0,6140.977443609023,6140.977443609023,17030.231428571427,0.7857142857142857,0.25
EE,GA,import-eu-nh3,2036,22000.0,17285.714285714286,4714.285714285714,12964.285714285714,4321.428571428572,777.8571428571429,2333.5714285714284,22000.0,0.0,6140.977443609023,6140.977443609023,17030.231428571427,0.7857142857142857,0.25
EE,GA,import-eu-nh3,2037,22000.0,17285.714285714286,4714.285714285714,12964.285714285714,4321.428571428572,777.8571428571429,2333.5714285714284,22000.0,0.0,6140.977443609023,6140.977443609023,17030.231428571427,0.7857142857142857,0.25
EE,GA,import-eu-nh3,2038,22000.0,17285.714285714286,4714.285714285714,12964.285714285714,4321.428571428572,777.8571428571429,2333.5714285714284,22000.0,0.0,6140.977443609023,6140.977443609023,17030.231428571427,0.7857142857142857,0.25
EE,GA,import-eu-nh3,2039,22000.0,15714.285714285714,6285.714285714286,11785.714285714286,3928.5714285714284,707.1428571428571,2121.4285714285716,22000.0,0.0,5582.706766917294,5582.706766917294,15482.028571428571,0.7142857142857143,0.25
EE,GA,import-eu-nh3,2040,22000.0,15714.285714285714,6285.714285714286,7857.142857142857,7857.142857142857,1414.2857142857142,1414.2857142857142,22000.0,0.0,3721.8045112781956,3721.8045112781956,15482.028571428571,0.7142857142857143,0.5
EE,GA,import-eu-nh3,2041,22000.0,15714.285714285714,6285.714285714286,7857.142857142857,7857.142857142857,1414.2857142857142,1414.2857142857142,22000.0,0.0,3721.8045112781956,3721.8045112781956,15482.028571428571,0.7142857142857143,0.5
EE,GA,import-eu-nh3,2042,22000.0,15714.285714285714,6285.714285714286,7857.142857142857,7857.142857142857,1414.2857142857142,1414.2857142857142,22000.0,0.0,3721.8045112781956,3721.8045112781956,15482.028571428571,0.7142857142857143,0.5
EE,GA,import-eu-nh3,2043,22000.0,15714.285714285714,6285.714285714286,7857.142857142857,7857.142857142857,1414.2857142857142,1414.2857142857142,22000.0,0.0,3721.8045112781956,3721.8045112781956,15482.028571428571,0.7142857142857143,0.5
EE,GA,import-eu-nh3,2044,22000.0,14142.857142857141,7857.142857142859,7071.428571428571,7071.428571428571,1272.8571428571427,1272.8571428571427,22000.0,0.0,3349.6240601503755,3349.6240601503755,13933.825714285713,0.6428571428571428,0.5
EE,GA,import-eu-nh3,2045,22000.0,14142.857142857141,7857.142857142859,3535.7142857142862,10607.142857142855,1909.2857142857138,636.4285714285714,22000.0,0.0,1674.8120300751882,1674.8120300751882,13933.825714285713,0.6428571428571428,0.75
EE,GA,import-eu-nh3,2046,22000.0,14142.857142857141,7857.142857142859,3535.7142857142862,10607.142857142855,1909.2857142857138,636.4285714285714,22000.0,0.0,1674.8120300751882,1674.8120300751882,13933.825714285713,0.6428571428571428,0.75
EE,GA,import-eu-nh3,2047,22000.0,14142.857142857141,7857.142857142859,3535.7142857142862,10607.142857142855,1909.2857142857138,636.4285714285714,22000.0,0.0,1674.8120300751882,1674.8120300751882,13933.825714285713,0.6428571428571428,0.75
EE,GA,import-eu-nh3,2048,22000.0,14142.857142857141,7857.142857142859,3535.7142857142862,10607.142857142855,1909.2857142857138,636.4285714285714,22000.0,0.0,1674.8120300751882,1674.8120300751882,13933.825714285713,0.6428571428571428,0.75
EE,GA,import-eu-nh3,2049,22000.0,12571.42857142857,9428.57142857143,3142.857142857143,9428.571428571428,1697.1428571428569,565.7142857142858,22000.0,0.0,1488.7218045112784,1488.7218045112784,12385.622857142856,0.5714285714285714,0.75
EE,GA,import-eu-nh3,2050,22000.0,11000.0,11000.0,0.0,11000.0,1980.0,0.0,22000.0,0.0,0.0,0.0,10837.42,0.5,1.0
ES,DE,import-eu-nh3,2019,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,DE,import-eu-nh3,2020,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,DE,import-eu-nh3,2021,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,DE,import-eu-nh3,2022,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,DE,import-eu-nh3,2023,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,DE,import-eu-nh3,2024,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,DE,import-eu-nh3,2025,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,DE,import-eu-nh3,2026,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,DE,import-eu-nh3,2027,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,DE,import-eu-nh3,2028,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,DE,import-eu-nh3,2029,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,DE,import-eu-nh3,2030,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,DE,import-eu-nh3,2031,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,DE,import-eu-nh3,2032,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,DE,import-eu-nh3,2033,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,DE,import-eu-nh3,2034,440000.0,345714.2857142857,94285.71428571432,345714.2857142857,0.0,0.0,62228.57142857142,440000.0,0.0,163759.39849624058,163759.39849624058,340604.62857142853,0.7857142857142857,0.0
ES,DE,import-eu-nh3,2035,440000.0,345714.2857142857,94285.71428571432,259285.71428571426,86428.57142857142,15557.142857142855,46671.428571428565,440000.0,0.0,122819.54887218044,122819.54887218044,340604.62857142853,0.7857142857142857,0.25
ES,DE,import-eu-nh3,2036,440000.0,345714.2857142857,94285.71428571432,259285.71428571426,86428.57142857142,15557.142857142855,46671.428571428565,440000.0,0.0,122819.54887218044,122819.54887218044,340604.62857142853,0.7857142857142857,0.25
ES,DE,import-eu-nh3,2037,440000.0,345714.2857142857,94285.71428571432,259285.71428571426,86428.57142857142,15557.142857142855,46671.428571428565,440000.0,0.0,122819.54887218044,122819.54887218044,340604.62857142853,0.7857142857142857,0.25
ES,DE,import-eu-nh3,2038,440000.0,345714.2857142857,94285.71428571432,259285.71428571426,86428.57142857142,15557.142857142855,46671.428571428565,440000.0,0.0,122819.54887218044,122819.54887218044,340604.62857142853,0.7857142857142857,0.25
ES,DE,import-eu-nh3,2039,440000.0,314285.7142857143,125714.28571428568,235714.28571428574,78571.42857142858,14142.857142857143,42428.571428571435,440000.0,0.0,111654.13533834589,111654.13533834589,309640.5714285715,0.7142857142857143,0.25
ES,DE,import-eu-nh3,2040,440000.0,314285.7142857143,125714.28571428568,157142.85714285716,157142.85714285716,28285.714285714286,28285.714285714286,440000.0,0.0,74436.09022556392,74436.09022556392,309640.5714285715,0.7142857142857143,0.5
ES,DE,import-eu-nh3,2041,440000.0,314285.7142857143,125714.28571428568,157142.85714285716,157142.85714285716,28285.714285714286,28285.714285714286,440000.0,0.0,74436.09022556392,74436.09022556392,309640.5714285715,0.7142857142857143,0.5
ES,DE,import-eu-nh3,2042,440000.0,314285.7142857143,125714.28571428568,157142.85714285716,157142.85714285716,28285.714285714286,28285.714285714286,440000.0,0.0,74436.09022556392,74436.09022556392,309640.5714285715,0.7142857142857143,0.5
ES,DE,import-eu-nh3,2043,440000.0,314285.7142857143,125714.28571428568,157142.85714285716,157142.85714285716,28285.714285714286,28285.714285714286,440000.0,0.0,74436.09022556392,74436.09022556392,309640.5714285715,0.7142857142857143,0.5
ES,DE,import-eu-nh3,2044,440000.0,282857.14285714284,157142.85714285716,141428.57142857142,141428.57142857142,25457.142857142855,25457.142857142855,440000.0,0.0,66992.48120300751,66992.48120300751,278676.51428571425,0.6428571428571428,0.5
ES,DE,import-eu-nh3,2045,440000.0,282857.14285714284,157142.85714285716,70714.28571428571,212142.85714285713,38185.71428571428,12728.571428571428,440000.0,0.0,33496.240601503756,33496.240601503756,278676.51428571425,0.6428571428571428,0.75
ES,DE,import-eu-nh3,2046,440000.0,282857.14285714284,157142.85714285716,70714.28571428571,212142.85714285713,38185.71428571428,12728.571428571428,440000.0,0.0,33496.240601503756,33496.240601503756,278676.51428571425,0.6428571428571428,0.75
ES,DE,import-eu-nh3,2047,440000.0,282857.14285714284,157142.85714285716,70714.28571428571,212142.85714285713,38185.71428571428,12728.571428571428,440000.0,0.0,33496.240601503756,33496.240601503756,278676.51428571425,0.6428571428571428,0.75
ES,DE,import-eu-nh3,2048,440000.0,282857.14285714284,157142.85714285716,70714.28571428571,212142.85714285713,38185.71428571428,12728.571428571428,440000.0,0.0,33496.240601503756,33496.240601503756,278676.51428571425,0.6428571428571428,0.75
ES,DE,import-eu-nh3,2049,440000.0,251428.57142857142,188571.42857142858,62857.14285714284,188571.42857142858,33942.857142857145,11314.28571428571,440000.0,0.0,29774.436090225554,29774.436090225554,247712.45714285714,0.5714285714285714,0.75
ES,DE,import-eu-nh3,2050,440000.0,220000.0,220000.0,0.0,220000.0,39600.0,0.0,440000.0,0.0,0.0,0.0,216748.4,0.5,1.0
ES,GA,import-eu-nh3,2019,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,GA,import-eu-nh3,2020,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,GA,import-eu-nh3,2021,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,GA,import-eu-nh3,2022,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,GA,import-eu-nh3,2023,440000.0,440000.0,0.0,440000.0,0.0,0.0,79200.0,440000.0,0.0,208421.05263157896,208421.05263157896,433496.8,1.0,0.0
ES,GA,import-eu-nh3,2024,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,GA,import-eu-nh3,2025,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,GA,import-eu-nh3,2026,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,GA,import-eu-nh3,2027,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,GA,import-eu-nh3,2028,440000.0,408571.4285714286,31428.57142857142,408571.4285714286,0.0,0.0,73542.85714285714,440000.0,0.0,193533.8345864662,193533.8345864662,402532.7428571429,0.9285714285714286,0.0
ES,GA,import-eu-nh3,2029,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,GA,import-eu-nh3,2030,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,GA,import-eu-nh3,2031,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,GA,import-eu-nh3,2032,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,GA,import-eu-nh3,2033,440000.0,377142.85714285716,62857.14285714284,377142.85714285716,0.0,0.0,67885.71428571429,440000.0,0.0,178646.6165413534,178646.6165413534,371568.6857142857,0.8571428571428572,0.0
ES,GA,import-eu-nh3,2034,440000.0,345714.2857142857,94285.71428571432,345714.2857142857,0.0,0.0,62228.57142857142,440000.0,0.0,163759.39849624058,163759.39849624058,340604.62857142853,0.7857142857142857,0.0
ES,GA,import-eu-nh3,2035,440000.0,345714.2857142857,94285.71428571432,259285.71428571426,86428.57142857142,15557.142857142855,46671.428571428565,440000.0,0.0,122819.54887218044,122819.54887218044,340604.62857142853,0.7857142857142857,0.25
ES,GA,import-eu-nh3,2036,440000.0,345714.2857142857,94285.71428571432,259285.71428571426,86428.57142857142,15557.142857142855,46671.428571428565,440000.0,0.0,122819.54887218044,122819.54887218044,340604.62857142853,0.7857142857142857,0.25
ES,GA,import-eu-nh3,2037,440000.0,345714.2857142857,94285.71428571432,259285.71428571426,86428.57142857142,15557.142857142855,46671.428571428565,440000.0,0.0,122819.54887218044,122819.54887218044,340604.62857142853,0.7857142857142857,0.25
ES,GA,import-eu-nh3,2038,440000.0,345714.2857142857,94285.71428571432,259285.71428571426,86428.57142857142,15557.142857142855,46671.428571428565,440000.0,0.0,122819.54887218044,122819.54887218044,340604.62857142853,0.7857142857142857,0.25
ES,GA,import-eu-nh3,2039,440000.0,314285.7142857143,125714.28571428568,235714.28571428574,78571.42857142858,14142.857142857143,42428.571428571435,440000.0,0.0,111654.13533834589,111654.13533834589,309640.5714285715,0.7142857142857143,0.25
ES,GA,import-eu-nh3,2040,440000.0,314285.7142857143,125714.28571428568,157142.85714285716,157142.85714285716,28285.714285714286,28285.714285714286,440000.0,0.0,74436.09022556392,74436.09022556392,309640.5714285715,0.7142857142857143,0.5
ES,GA,import-eu-nh3,2041,440000.0,314285.7142857143,125714.28571428568,157142.85714285716,157142.85714285716,28285.714285714286,28285.714285714286,440000.0,0.0,74436.09022556392,74436.09022556392,309640.5714285715,0.7142857142857143,0.5
ES,GA,import-eu-nh3,2042,440000.0,314285.7142857143,125714.28571428568,157142.85714285716,157142.85714285716,28285.714285714286,28285.714285714286,440000.0,0.0,74436.09022556392,74436.09022556392,309640.5714285715,0.7142857142857143,0.5
ES,GA,import-eu-nh3,2043,440000.0,314285.7142857143,125714.28571428568,157142.85714285716,157142.85714285716,28285.714285714286,28285.714285714286,440000.0,0.0,74436.09022556392,74436.09022556392,309640.5714285715,0.7142857142857143,0.5
ES,GA,import-eu-nh3,2044,440000.0,282857.14285714284,157142.85714285716,141428.57142857142,141428.57142857142,25457.142857142855,25457.142857142855,440000.0,0.0,66992.48120300751,66992.48120300751,278676.51428571425,0.6428571428571428,0.5
ES,GA,import-eu-nh3,2045,440000.0,282857.14285714284,157142.85714285716,70714.28571428571,212142.85714285713,38185.71428571428,12728.571428571428,440000.0,0.0,33496.240601503756,33496.240601503756,278676.51428571425,0.6428571428571428,0.75
ES,GA,import-eu-nh3,2046,440000.0,282857.14285714284,157142.85714285716,70714.28571428571,212142.85714285713,38185.71428571428,12728.571428571428,440000.0,0.0,33496.240601503756,33496.240601503756,278676.51428571425,0.6428571428571428,0.75
ES,GA,import-eu-nh3,2047,440000.0,282857.14285714284,157142.85714285716,70714.28571428571,212142.85714285713,38185.71428571428,12728.571428571428,440000.0,0.0,33496.240601503756,33496.240601503756,278676.51428571425,0.6428571428571428,0.75
ES,GA,import-eu-nh3,2048,440000.0,282857.14285714284,157142.85714285716,70714.28571428571,212142.85714285713,38185.71428571428,12728.571428571428,440000.0,0.0,33496.240601503756,33496.240601503756,278676.51428571425,0.6428571428571428,0.75
ES,GA,import-eu-nh3,2049,440000.0,251428.57142857142,188571.42857142858,62857.14285714284,188571.42857142858,33942.857142857145,11314.28571428571,440000.0,0.0,29774.436090225554,29774.436090225554,247712.45714285714,0.5714285714285714,0.75
ES,GA,import-eu-nh3,2050,440000.0,220000.0,220000.0,0.0,220000.0,39600.0,0.0,440000.0,0.0,0.0,0.0,216748.4,0.5,1.0
FI,DE,import-eu-nh3,2019,78000.0,78000.0,0.0,78000.0,0.0,0.0,14040.0,78000.0,0.0,36947.36842105263,36947.36842105263,76847.16,1.0,0.0
FI,DE,import-eu-nh3,2020,78000.0,78000.0,0.0,78000.0,0.0,0.0,14040.0,78000.0,0.0,36947.36842105263,36947.36842105263,76847.16,1.0,0.0
FI,DE,import-eu-nh3,2021,78000.0,78000.0,0.0,78000.0,0.0,0.0,14040.0,78000.0,0.0,36947.36842105263,36947.36842105263,76847.16,1.0,0.0
FI,DE,import-eu-nh3,2022,78000.0,78000.0,0.0,78000.0,0.0,0.0,14040.0,78000.0,0.0,36947.36842105263,36947.36842105263,76847.16,1.0,0.0
FI,DE,import-eu-nh3,2023,78000.0,78000.0,0.0,78000.0,0.0,0.0,14040.0,78000.0,0.0,36947.36842105263,36947.36842105263,76847.16,1.0,0.0
FI,DE,import-eu-nh3,2024,78000.0,72428.57142857143,5571.428571428565,72428.57142857143,0.0,0.0,13037.142857142857,78000.0,0.0,34308.27067669173,34308.27067669173,71358.07714285715,0.9285714285714286,0.0
FI,DE,import-eu-nh3,2025,78000.0,72428.57142857143,5571.428571428565,72428.57142857143,0.0,0.0,13037.142857142857,78000.0,0.0,34308.27067669173,34308.27067669173,71358.07714285715,0.9285714285714286,0.0
